,question,target
11821,Ind Category of Finitely Generated k-Algebras,0
9161,"Given Lie algebra data, how to find its group in maplesoft software?",0
10887,"Kernel of homomorphisms of the Baumslag-Solitar group BS(n,-n)",0
8334,Where can I find the solutions to exercises of Probabilistic Graphical Models?,0
897,Why are pharmacology studies so experimental?,1
2016,Do animals' facial expressions have similar meanings to humans'?,1
9031,a graph G with n vertices has more than k edges,0
7451,Simplify 2 filters on the same array,2
6276,Using Func instead of helper methods in a class,2
1764,What is the Darwinian explanation for hallucinogenic plants?,1
9466,How to compute $E[X]$ in this case?,0
6442,Push down automata what to do when there is no suitable transition,2
4189,Qt Custom Scatterplot,2
7474,Can every program be parallelized infinitely and automatically?,2
4680,Suggestions on how to improve this .htaccess file for page load speed,2
6146,Replace unicode character in the string,2
1861,How much does an experiment on monkeys cost?,1
9255,What does it mean to say a language is context-free?,0
9624,How many 2-digit numbers can be formed from the set of digits of the number $72372$?,0
3566,Book recommendation on the human muscle system,1
9876,A basic question on mutually orthogonal coordinate systems,0
5397,Size of address spaces (logical and physical),2
6238,If $f$ reduces $L_1$ to $L$ and also $L_2$ to $L$ is $L_1=L_2$,2
3842,"For Penicillin Binding Proteins, why is the enzyme-peptide complex less stable than the enzyme-β-lactam complex?",1
9980,Optional sampling theorem for bounded stopping time for a right continuous-submartingale,0
11045,Prove that $M/\mathrm{Tor}(M)$ is an R-module with zero torsion,0
8856,Deriving conditions for a pair of straight lines to be parallel.,0
9555,Decomposing a random variable into two independent additive random variables,0
9596,Find range of $m$ so that $f$ and $g$ intersects each other only in one point,0
4712,XOR of two NP-Complete languages,2
5449,"If $L$ is context-free and $R$ is regular, then $L / R$ is context-free?",2
11288,initial problem ODE solve with Laplace Transformation,0
5229,how to make pagination more efficient with large arrays and db support,2
11938,Find basis for $V = \{ A \in M_{nn} | A$ is symmetric$\}$,0
1080,Which is the correct statement on proteins?,1
765,"What to do if microarray t-test, ANOVA, SAM and LImma show various selected significant genes?",1
11172,Boy and girl probability,0
8742,Find all continuous functions $ f:\mathbb{R} \rightarrow \mathbb{R}$ such that,0
3078,Vision: what is the difference between on-off ganglion cells and lateral inhibition?,1
1084,Where does vasoconstriction occur in limbs?,1
243,What is the 'fallacy' in simple segregation rules in reference to polyploidy?,1
11931,"Second order, inhomogeneous, linear differential equation",0
11193,"What is meant by the notation ""Tf""?",0
7603,Creating a dictionary of all prefixes of a string in Python,2
11015,Assuming a choice function for a set $S$,0
6102,"Autocorrect algorithm - How to implement a decent ""apostrophe & elision"" feature?",2
2159,How does loss of the electrochemical gradient result in heat production?,1
10215,How to choose functions for proofs (proving linear functional),0
3120,Why did abiogenesis only happen once?,1
2319,"What does ""PDPN+ cells"" means?",1
11185,Markov chain and martingale: Taking one step to the right or going back to zero,0
7475,Generating a adjacency matrix representing a DAG,2
10172,"Two students, one after another without replacement, were chosen randomly from the above sample of $600$ students. What is the probability",0
9949,Proposition $3.2$ of Mean curvature flow with surgeries of two–convex hypersurfaces,0
7932,Hex dump of a list of 16-bit numbers,2
225,Can any one explain me the structural difference between Proteins and Peptides?,1
9592,Convolution - Interpreting the product of exceedance distribution function (1-CDF) and probability density function (PDF),0
11373,How can I compare three different variable?,0
9807,Integral of product of two error functions (erf),0
4559,Validator refactored to be OO,2
6982,"Reference request: proof that if $L \in DCFL$, then $L \Sigma^* \in DCFL$",2
9653,Constant ratios of parallel elliptical sections of an ellipsoid,0
10633,Ordinal addition is not commutative,0
5329,GOTO vs. including line in loop - will it affect efficiency?,2
9967,Prove that a quadratic form with minimum and maximum values constrained to be unit length has a unit vector within min-max range,0
6191,"Find the largest element in a sorted array with increasing consecutive differences, smaller than x, in O( log(logmax_value)",2
7340,Why does Pascal have a high code density?,2
9938,Number of homomorphisms $\mathbb Z_3 \times \mathbb Z_3\to\mathbb Z_9$,0
7744,Cross-browser double form submit prevention,2
10513,The Galerkin Method without inner-product property,0
541,How to get the file of a published phylogeny of a taxon,1
5320,Solution for Parent/Child circular references: WeakReference class,2
11074,Find two-parameter families of solutions for the following differential equation,0
3207,What is the role of lamellar bodies in lung cells?,1
5891,Red-Black tree with index,2
11351,How to find the first factor of a polynomial,0
1004,Where can I get a file/list of the common and scientific names of species?,1
1405,How are smell and taste in fish differentiated?,1
2184,is it possible to visualize coronavirus infection and what type of assays are routinely used?,1
11940,Finding position in a tree based on node number,0
11402,"If $A \succeq B$, then $\lambda(A)\geq \lambda(B)$.",0
7319,Simple Binary Search Tree,2
10220,Prove that $512^3 + 675^3 + 720^3$ is a composite number,0
4678,$\Omega$-notation for insertion sort,2
9446,Convergence of definite integrals given unknowns.,0
7567,Split large file into smaller files,2
1502,Why does histamine cause bronchoconstriction?,1
2304,Immediate cause of death due to dehydration,1
7260,Slow projection maths in C++ code,2
857,Why do bacteria eat enamel?,1
954,Why are antibodies so expensive?,1
1238,Can ants learn things?,1
3367,How do proteins and genes participate in learning?,1
5432,Array view adaptor class for static polymorphism over network header parsing,2
835,About the quality of microsatellites,1
5004,Copying one dimensional array bottom to top,2
4766,Algorithm: Shortest path (walk) with keys and doors,2
4268,Munging select rows in CSV files using Pandas,2
649,What statistical test would you recommend to compare two animal behavior sampling methods?,1
8303,What is the difference between type theory and logic programming (in terms of declarative programming and specification),0
7481,"Constructor start, destructor end timer in C++",2
3077,A New Antiviral Drug Strategy?,1
8572,An infinite chain of theories,0
10564,Cartesian to Spherical Coordinate Conversion for Triple Integral,0
8989,"Group generated by $x , y$ is non-commutative when $x^2 \cdot y^{-3} = I$.",0
144,Want to know which insect it is? I often found it in washroom. Is it dangerous and how to control it,1
1514,Can you still contract a disease after being vaccinated and be able to spread it?,1
3330,What are the teeth of the viperfish composed of?,1
6956,Sorting cards by suit and value using Shell Sort,2
11713,"Finding the size of an intersection of subsets, given several other sizes",0
2858,"Why are vertebrae, specifically, so important in classification?",1
1038,Bioluminescence and photovoltaics,1
298,Why do some plants develop a shiny layer that looks like plastic?,1
5828,Solve a basic mutex lock problem while preventing deadlock,2
5061,Is there a programming language that is not a formal language,2
5978,Problem in understanding big-O notation and similiar,2
3747,Find protein homologs with BLASTp,1
6099,Can a 1-tape turing machine simulate a stack?,2
5850,Trie implementation for left to right wildcard search,2
5263,IO and Scanner exception handling,2
8735,Maximal Subgroups and order of a group,0
768,Myelination and time constant,1
1616,Why do most organisms depend on water?,1
6796,Would adding recursive named functions to Simply typed lambda calculus make it Turing complete?,2
8556,Zeta Function $\zeta(1\pm1/n)$ and Euler's constant.,0
5259,Neural network from scratch in Python,2
7339,Reccurrence equation and finding suitable algorithm,2
10348,"Exercise on modules over PID involving injective modules, Baer's criterion. (Exercise IV.6.7 in Hungerford's Algebra)",0
9720,"integration of $(1-x)^mx^n$ from $0$ to $1$, $m$ and $n$ positive integers",0
8678,Largest Circle in a Polygon,0
4305,Time-scrolling interface in matplotlib,2
8928,Am I proving correctly that the uniform convergence of the product is the product of the limits when each sequence is uniformly bounded?,0
1513,Cockroach brain functional anatomy,1
359,Autoimmunity - negative selection of T-cells - APC,1
4901,Get total count of object's elements and all children objects` elements,2
6495,Computing a histogram with the number of extant values not known in advance,2
5733,How should I choose the neighborhood structure for simulated annealing for my problem?,2
2791,Are eukaroytic promoters located in the 5' UTR region?,1
11012,How to simplify equations with a constant times a polynomial to a power,0
2275,How is the enzyme glycogen synthase regulated?,1
3816,"Understanding transplant rejection - how does the cellular, adaptive, response get underway",1
987,How do I view the simulated protein structure along with ligand in VMD?,1
11884,How to find the integration bounds when calculating area,0
3980,Can insects feel pain?,1
8564,Proof verification : $f$ is increasing at $x_0$.,0
2894,Why do restriction enzymes tend to have an even number of bases in their recognition site?,1
1067,Cell life: division for immortality or reproduction with aging,1
8307,How can I prove $y^2-(x-z^2)^3$ is irreducible?,0
4010,Convert an IF statement in Mixed Integer Programming,2
4560,determine Eulerian or Hamiltonian,2
417,Myopia & the Blur Effect,1
11663,"$a$,$b$ and $c$ are roots of the equation $x^3-x^2-x-1=0$",0
1268,How are antibiotic resistant bacterial infections treated?,1
9506,"Show G is a group only knowing associativity, G is finite, and cancellation laws",0
11470,How to find what values of $a$ make $f(x)=x^2$ if $x\geq 0$ and $f(x)=ax$ if $x<0$ continuous and differentiable at 0?,0
4310,Project Euler problems 1 and 2 in python,2
8145,What is the meaning of $g(dx)$ or $dg(x)$ in an integral,0
4474,What is complexity class $\oplus P^{\oplus P}$,2
9659,Napoleon-like theorem concerning squares erected on sides of midpoint polygon of octogon,0
7309,Exponentiation by squaring in x64 Linux Assembly,2
4001,Prove any binary tree with $n$ nodes has at least $1+\log_2 n$ levels,2
9878,Special functions and diff eq's ......,0
4379,Finding $c$ and $n_0$ for a big-O bound,2
7102,Map Character to Characters Most Frequently Found With it (in list of strings),2
3322,Relationship between inbreeding and sterility in humans,1
8226,"Find the singular matrix, with interchanged generalized eigenvectors of another singular matrix",0
7971,Getting timeslots using a single query,2
895,The smell of the shield bug (aka stink bug),1
5067,Simple Sinatra app that acts as a webhook for an api.ai chatbot,2
3737,Why is it often the case that an enzyme is favorable only towards one direction of a reaction and not both directions?,1
1954,Why Isn't mineral transport in xylem multi-directional?,1
5844,An oracle to separate NP from coNP,2
4663,Generic decorator VS generic decorators' decorator,2
7333,Simple Console Maze Game,2
6036,Landau bounds of a polynomial,2
2029,Why does sex last so long?,1
6020,Printing/Saving a Payroll Chart,2
7158,What will be a space complexity of a conversion of a sorted array to a balanced BST in case of a recursive solution?,2
5142,Tip Calculator in javascript 2,2
8875,The chain rule for derivatives - actual meaning,0
11198,If $f$ is continuous at $z=a$ in a domain $D$ then $f$ is analytic on whole of $D$,0
1953,Are there solitary animals communicating with themselves?,1
9860,Solving this logarithm equation?,0
1730,"Is there a family equivalent to ""congener""?",1
4118,Function for checking leap years,2
7534,What bus DIMM (RAM module) uses?,2
10246,Expressing a vector as a linear combination of other vectors,0
485,epigenetic vs. environmental factors,1
3729,"Are human eyes equally sensitive to AC, and DC lamps?",1
7392,Solving the Mining algorithm from HackerRank,2
3389,Link between hypoglycemic events in Type 1 diabetics and clinical anxiety?,1
11000,"$A\subset\mathbb{R}, t>0\Rightarrow |A|=|A\cap (-t,t)|+|A\cap (\mathbb{R}-(-t,t))|$",0
1589,Multi-protein drug treatments,1
8721,Permutations of soup can labels,0
9185,When interchanging limit and supremum over a finite set is allowed,0
1955,"How ""old"" is a specific snake venom?",1
5214,Django: View method that outputs large context data into an html dashboard template,2
10725,Is there any way to judge if a triangle is acute or obtuse?,0
9869,Find probability function given a random variable.,0
1671,Pentaploid genotype frequencies,1
3143,Relationship between toxicity of drugs and negative effects on brain,1
6484,Graph: Depth First Search (N citizens with pairs of friends),2
7267,How prefix property of language affects the PDA,2
10882,The convergence domain of a Laurent Series,0
10179,"Given $\vec r(t)$, what are $\vec v(t), \ v(t), \ \vec a(t), \ a(t)$?",0
9265,Find the sum of a sequence,0
1072,Why do redheads tend to sunburn more easily?,1
5253,Using existential quantifier within implication,2
10112,Method of undetermined coefficients clarification,0
2214,How does taxonomy work? The case of the Avian Dinosaurs,1
9817,Totient minimal value for semiprimes,0
11974,Least value of $\alpha \in \mathbb R$ ($\forall x >0)$ for which $4 \alpha x^2 + \frac{1}{x} \geq 1$,0
8754,An $A$-module $M$ is a module over $\text{End}_A(M)$ if $A$ is commutative,0
2580,"Book Recommendations: GRE Subject Test In Biochemistry, Cell And Molecular Biology",1
10543,Show that the following series is convergent.,0
10120,Limit of $\frac{1}{t} \int_0^t f(x) dx$,0
6645,Splitting a Multi-FASTA file into individual files,2
4742,Finding the numerically listed string to the center algorthim,2
11847,Determining $\mbox{tr}(A)$ and $\det(A)$ as functions of the eigenvalues of a matrix,0
10111,Having trouble visualizing what a differentiable function with discontinuous derivative looks like,0
11958,The size of the smallest subgroup of $Z_{157}$ containing 4 and 22,0
6959,Building a poly-time verifier given a poly-time decider,2
9232,What is the center of $End_A(S)$?,0
3913,Sulforaphane vs. Hyperthermic conditioning (sauna use) which would induce a greater heat shock response in the human body?,1
2197,Inbreeding of selfing and outcrossing plant,1
8673,The definition of Arithmetic Function,0
11932,points where $f'(z)$ exists,0
2288,Tools for modelling and visualizing growth of cells,1
7289,"Looping over a list, checking a boolean and return value",2
6547,Getting Facebook comments count via FQL,2
11908,Is this predicate expressing compactness?,0
709,"What kind of fish is this (Florida, USA)?",1
11177,Eigenvectors of a matrix with complex entries,0
7240,PHP / Laravel - Using Python to image manipulation,2
7330,Partial Maven clean install after Git pull,2
6487,Is this the only or best method for classes serializing in Java?,2
2592,Machine learning for light microscopy -- problems to solve?,1
10234,Can we plug in values before evaluating a partial derivative?,0
5419,How to refactor common methods that depend on local variables into a base class,2
3656,Why does the 'Positive-inside Rule' exist?,1
8152,Weierstrass Approximation Theorem Question,0
9317,Is there a lower bound to density at boundary points of a convex set?,0
3832,Sugar metabolism in preserved/cryopreserved livestock semen,1
10057,Math book for engineer from the functions to the integrals,0
3343,"Visual and clear example of the idea that ""animal doesn't need to understand the evolutionary function of its actions""",1
8604,Computing the change of the length of this vector,0
6895,Merging and Unmerging Sets of Trees Efficiently,2
5870,Use of macros to aid visual parsing of SFINAE template metaprogramming,2
902,Is it possible to create DNA of a species that could be any animal,1
2650,Do we actually get more sick (flu/cold) during winter?,1
1703,How to make a fake auditory signal?,1
7942,Is this a safe way of using HTTP query parameters to build a SQL query?,2
2081,Lipids that are not found in human body,1
11023,Fixed points of a system of differential equiations,0
6410,Raise error when slug already exists,2
8483,Which quadrant contains no solutions to the system..,0
436,"Tool for translating chomosome, index numbers to sequence information",1
5608,Simple C++ program that calculates the measures of a sphere,2
2954,Bacterial Cell Problem,1
11978,"Prove that under such condition, $X_t-X_s\sim \mathcal N(0,t-s)$.",0
8367,"How to prove that $W=U_1 \oplus(U_2 \cap W)$ if $U_1 \subseteq W$, given that $V=U_1 \oplus U_2$ and $U_1,U_2,W$ are subspaces of $V$?",0
8431,Exterior derivative well defined on vector fields,0
11504,Recurrence formula for no 3 consecutive successes in $n$ throws,0
1032,What is the optimal sampling method for modeling of microalgae growth?,1
10651,Finding the probability of a random variable (with a normal distribution) being less than or equal to a number using a Z table,0
3761,Which viruses still present today caused a deadly pandemic/epidemic in the past?,1
8229,Find the sum of the series $\sum_{k=0}^\infty \frac{1}{2^{k+3}}$,0
2645,Functional role of voltage-gated potassium channels,1
4642,Randomly built binary search trees,2
5437,Is $\epsilon$ always contained in $\Sigma^*$?,2
9064,Question about Hilbert-Schmidt Operators,0
8478,Coordinate rings of projective varieties as UFDs,0
3042,Disadvantage of using Drosophila for breeding experiment,1
1113,Why does walking mitigate the urge to urinate?,1
9805,Is partition function increasing function?,0
1409,Is there a mechanism by which mammals lose interest in a partner after mating?,1
6550,Quicksort implementation equivalent to Collections.sort(),2
4660,Without primes in $P$ does integer factorization lie in $coNP$?,2
11484,Laurent Expansion of $\frac{1}{z(z-1)}$ about $0$ using integral form of coefficients,0
8716,"Is there a mathematical symbol for ""once""?",0
6148,Brain Flak implementation in Haskell,2
9992,Summation with the Floor function,0
8861,simple proof of the $L^2$ weak law for discrete-time ergodic Markov processes,0
4695,Hessian in reinforcement learning,2
883,Has synthetic biology created new plants or animals as of 2013?,1
8353,Eigenvector expansion?,0
3205,Interesting examples of models,1
1882,Inter-codon mutations statistical analysis,1
6842,DBSCAN c++ implementation,2
1382,Why can we control our breath rate but not our heart rate?,1
9133,"Prove a star-convex set is simply connected, preserving endpoints",0
7653,Transition diagram for following token number,2
5224,Comparing data in 2 tables on different servers with CHECKSUM,2
4955,mapping reductions from R to RE,2
502,Does lack of adaptations for sperm competition necessarily shows the species are monogamous/serially monogamous/polygynous?,1
11592,Is the weak convergence of a sequence unique?,0
5339,jQuery cookie scroll position,2
6571,"Scheme, first timer first program, simple list removal technique",2
9397,Most common name for function F in Finsler geometry,0
2344,What is the lowest intensity threshold of light for photosynthesis in any species?,1
2738,Are Flippase Recognition Target sites read through during transcription?,1
3036,Can there be forced evolution,1
3588,Calcium and nitric oxide: does a numerical relationship exist?,1
10040,sigmoid changing shape,0
6758,Predict new ratings for each user based on their pearson correlation with other users,2
7136,Does quicksort for increasing order work faster if the input set is more decreasing sorted?,2
1915,Can I execute/model a genome?,1
10471,Use the MGF (Moment Generating Function) to find the joint distribution of $X$ and $Y$,0
4905,What are the options of head movement for a Turing machine?,2
7547,Parsing a file for a game,2
7467,Computational complexity of Wang tiling of a finite plane,2
1499,Quantify Protein Denaturation with Change in Solubility,1
6961,Entity Framework - Add or Update Parent Entity with Children,2
8619,Unclear how to determine if a set of matrices is a basis,0
11528,"Is there an ""exponentiation for exponentiation?""",0
1098,How can dopamine modulate synaptic strength?,1
9726,Formal logic proof verification,0
1743,What is the effect of pesticides on worm growth?,1
6093,What edge-set is required to make a non-cyclic directed disconnected graph initial?,2
9928,Krull's intersection theorem in the q-expansion principle,0
7171,AngularJS directive-oriented news app,2
10023,Stochastic integral in Tanaka formula,0
3301,Why do 6-8% of diphtheria patients do not develop natural immunity after being affected?,1
1399,Do species ever go extinct by becoming too successful?,1
10150,Arrows from initial objects to non-isomorphic objects in an elementary topos are monomorphisms?,0
9102,Algebraic identity for summing all arrangements of n choose k terms,0
8411,Continuity of $f(x)$ involving infinity,0
8532,Existance of $\phi \in L^2$ such as $L(\vec v)=\int_{\Omega}\phi \;\text{div} \vec v \;dx$,0
10718,Replacing Probabilities with Densities,0
6613,Machine Learning - learning path,2
6648,Expand spreadsheet ranges to lists of cells in Scala,2
2825,Order of events in hibernation,1
2018,Specificity of the immune system,1
4281,Listing the differences between corresponding elements of two arrays or two objects,2
1248,How does blue white screening work in selecting E coli that have taken up a plasmid vector?,1
11688,Sums of Two Real Powers,0
6009,Best data structure for queries about subsets?,2
9512,Is a decreasing sequence of functions which is bounded below necessarily convergent?,0
6660,Better QOpenGLWidget by delaying GL code to initializeGL with lambda functions,2
2022,Why are P and T waves curved and not straight (ECG),1
925,Are there any generic (not dependent on symptoms) ways to find parasite infections?,1
10030,Identifying an unknown function in an exponential function,0
9430,Is there a general template for Proving the Irrationality of some Radical by Contradiction,0
10728,Evaluate $\int_0^1 \frac{\ln \left(a+\sqrt{a^2+1}\right)}{a\sqrt{a^2+1}}da$,0
11991,Correctness of complexity analysis of recursive algorithm,0
6342,Convert hex to base64 and then fixed XOR,2
9441,Upper bound for trace of a certain inverse matrix,0
7208,What parts of a programming language can't be defined using Regular Expressions?,2
8999,Regarding Irreducibility of two variable polynomial,0
1540,What is the correct medical procedure(s) for taking a resting heart rate?,1
953,More general usage of the term 'congener',1
543,How significant is the genetic component of homosexual behaviour?,1
4185,Parameterized Verilog shift register code,2
106,Transformation of a multicellular organism,1
6143,Extracting and reformatting dates from text,2
10400,Is $f(x) = 1 + x + x^2 + x^3 + x^4 + ...$ continuous and differentiable?,0
7238,Proving that pairs of words in resp. not in a TMs language are neither semi- nor co-semi-decidable,2
8793,Is this series convergent? $\sum \frac{(\log n)^4}{n^2}$,0
662,"After how many generations descendant is not more related to ancestor, than to a random individual in an ancestral population?",1
9671,How to decide if a limit resulting $\infty$ is $+ \infty$ or $- \infty$ ??,0
8829,On Lebesgue Outer Measure of an interval,0
11864,epsilon-delta proof help,0
8055,Properties of hyperbolic conics?,0
10621,Could real iterates of the Taylor Series expansion of $b^x$ help to find a way to define tetration?,0
5884,Saving a pointer to the n/4 node in AVL tree,2
896,What is the mass of a pigeon tail feather?,1
7115,List replication problem from Hacker rank,2
11113,Can the limit of a sequence converge to a number that is not zero?,0
1230,Why do I only breathe out of one nostril?,1
8219,The formal definition of “angle”,0
1220,Is the central axon of pseudounipolar neurons in dorsal root ganglia typically myelinated,1
4021,Does having a similar constraint while reducing a problem to similar problem to prove np hard means they are same?,2
9926,"If a surface has a differentiable Gauss map, then it has an orientation?",0
7293,Function that takes an array of integers and returns that array rotated to the right N components,2
2464,How many mitotic divisions do haploid cells undergo before fertilization?,1
1625,"If evolution is a gradual and continuous process, how can we say humans came about 200k years ago? What is so special about that point in time?",1
10299,"Prove that if $a \leq b$, then $\int_{a}^{b} f = - \int_{b}^{a} f$.",0
6741,Linked lists with auxiliary data,2
8553,Simple question on gradient of a function,0
5708,Hours and Minutes math in a work week calculator,2
4916,Why is $\binom{n}{f}^g=O(n^{fg})$ true?,2
4176,Complement of $0^n1^n | n \in \mathbb{N}$,2
5684,Getting the character index of recurring substring,2
1125,Can the sleep/wake cycle be influenced by non-visible spectrum electro-magnetic radiation?,1
7507,State Design Pattern in Python,2
2984,What is this insect flying in my Los Angeles bathroom?,1
156,What wavelengths of lights do plants need to grow?,1
6688,factory pattern in spring,2
5385,"How to avoid getting stuck on local optimum, for genetic algorithms",2
6068,BIT: Unable to understand update operation in Binary index Tree,2
6756,Algorithm or Method to reconstruct 3D world coordinates from 2D pixels with some known corresponding real-world dimensions,2
5231,Constructor for a packagetarget struct,2
11937,"Borel measurability of ""closest point selection""",0
5393,Woman optimal Gale Shapley Stable Matching,2
10029,Orbiting a point in $\mathbb{R}^3$,0
8632,Veifying solution of Steinhaus theorem variant,0
10510,Continuity of $f$ on $\mathbb R^2$,0
8257,Rewrite permuatation as disjoint cycles,0
5084,Function to test if the current time is within a time window,2
3794,ID please.Small insect from Brazil,1
2405,"Apart from nerve cells and muscle cells, what types of cells do not undergo mitosis in adult man?",1
1199,Are there examples of human genes using meiotic drive?,1
5903,File-write operations,2
1908,What's the mixture of carbon and haemoglobin called,1
4403,Get 3 counts from a table,2
10033,"Given eigenvectors and eigenvalues of a matrix $A$, how to find its inverse and the limit of $A^nv$?",0
5376,Best way to make the jump from programming to computer science,2
4060,Max Sum of Nodes in Each Path in Binary Tree,2
11583,Compute $\lim_{x \to 0^+}x\int_{x}^1 \frac{f(t)}{t^2}dt $,0
8782,How can I solve thins problem by applying the Radon-Nikodym Theorem?,0
3305,What happens when we know that there is something that we forgot but we can't remember what it was?,1
4190,Can the following Huffman tree be extended to include more letters?,2
4333,Writing binding providers in CoffeeScript?,2
5728,Writing to file using TPL with ConcurrentQueue,2
11276,Partial Fraction decomposition when denominator is in $x^2 + a$ form,0
5495,Finding palindromic numbers most efficiently,2
310,Appropriate regeneration of StrepTrap HP columns for FPLC,1
2174,can magnesium bicarbonate be absorbed in the mouth?,1
10431,Using FFT to compute DFT of a polynomial,0
9410,Limit of an infinite series as limit of sequence of partial sums.,0
5740,Bellman-Ford Termination when there is no change on vertex weights?,2
9187,How to find the solutions of this equation?,0
10258,Usage of Calculus of Variations in an old economics text,0
8228,"Homeomorphism between $\Bbb S$\ $\lbrace-1\rbrace$ and $\left(-1,1\right)$",0
8504,"Show that if all convergent sub-sequences of a sequence ${s_n}$ converge to 0 and ${s_n}$ is bounded, then ${s_n}$ converges to $0$",0
3925,Cytoskeleton made of only actin?,1
4621,"API request, conversion from 12-hour to 24-hour format and conversion from UTC to MET time",2
2927,Haplodiploid species that are not eusocial,1
401,"How can plants be grown in hydroponics, and yet not handle too much water in soil?",1
11427,"For integers $n>1$ , $k$ , does there exist matrix $A$ with integer entries and first row $(1,2,...,n)$ such that $\det A=k$?",0
5550,Correctness proof: 2-approximation of greedy matching-algorithm,2
8221,Check process is a martingale,0
6475,Minimum Spanning Tree with diameter 3,2
1865,What do breeders call the effect when a breed resists modification?,1
5234,Is showing two different derivations enough to prove that a CFG is ambiguous?,2
4743,Machine gun with multiple firing modes,2
8516,Is there a strictly positive measure that is $f$-invariant?,0
3694,How to convince suspension cells to adhere more tightly?,1
10756,Small confusing concerning union of path connected spaces,0
10456,Two notions of boundedness in metrizable topological vector space.,0
1087,Distribution of hearing loss,1
10949,"If we have a full rank positive semi-definite symmetric matrix, will any square partition be full rank as well?",0
7555,Complexity of solving fractional constrained set multicover,2
97,What exactly is a DNA molecule?,1
10661,What can you say about interior points of a non empty subset of real numbers?,0
1477,PCR limits of detection calculate method,1
10642,Every prime ideal is either zero or maximal in a PID.,0
347,Why is the hippocampus considered to be a cortical structure but not the amygdala?,1
904,Are there official criteria for an experiment to be considered statistically robust for publication in a decent scientific journal?,1
1284,Good resource for penguin behavior for non-specialists,1
6180,Checking whether various form fields are filled in,2
6527,Memory interfacing problem,2
7934,Hardness of ambiguity/non-ambiguity for context-free grammars,2
7191,"If the language $A$ is decidable and the language $B$ is recognizable, then the language $A \cap B$ is recognizable?",2
8422,$\lim_{n \to \infty} \int_E h_n = 0 \iff \{h_n \} $ is uniformly intergrable over $E$.,0
4966,Getting a value with timeout using Kotlin coroutines,2
7884,"Extracting book information from a web page, with possible missing attributes",2
5960,Maximum independent nodes subset algorithm with strong constraint,2
5938,Can Reduction for Undecidability/Decidability Problems Go Both Ways?,2
1441,How does the digestive system determine what to absorb [as nutrients] into the bloodstream?,1
6936,How can I solve it (modification of famous robot travelling problem)?,2
6034,Is there an algorithm that can solve chess within the span of a human lifetime?,2
6072,Restart Services Automatically,2
10376,"For a real $n \times n$ matrix $A$ if $x^tA^tx \geq 0 \;\forall \;x,$ then $Au=0 $ iff $A^tu=0.$",0
1483,How is incomplete dominance different from codominance?,1
6363,Number of strings at given edit distance,2
711,Predators on the Galapagos,1
9583,Coincidence of the Characteristic projection and the Data Curve,0
5446,How can we generate a grammar for $\{a^n b^n c^n d^n; n > 0\}$ if it is NOT context free?,2
6205,Type inference and Type checking,2
4858,Simple bash script for opening a repository in the browser from the command line,2
5156,Comparing Equals() method from MSDN,2
870,The genetic and physiological origins of laughter?,1
5636,Most efficient way to calculate log base 2,2
6902,KNN pipeline w/ cross_validation_scores,2
6425,"If $M$ recognizes an infinite language, then $M$ has a cycle",2
9517,Is the kernel of this group action the centralizer?,0
4086,Rspec test to confirm rejection of four invalid dates,2
11517,Calculating the form domain of an operator,0
782,What is the origin of plasmids?,1
7323,Is wrapping exceptions good practice?,2
5578,Classifying partially labeled data,2
6019,Multivariate Kernel Density Estimation for objects with missing values,2
10378,Understanding of Vector Space,0
2460,How do human cells respond to mechanical pressure such as heel contact during walking?,1
6767,Why contraction and weakening rules are the upside down?,2
5648,Picking a pattern based on employee type or department,2
8061,Determine Solution Regularity of $-\Delta u + u =f$,0
7763,Compression Bounds - Determine and Visualize for hypothesis vs VC dimension,2
5709,"""P1 attacks P2"" and ""P2 attacks P1""",2
8468,Elementary counting product distribution,0
208,"Would anything limit an ""invasive species"" T. rex introduction now besides equilibration with available prey or intervention by humans?",1
10553,Maximum value of $f(x)=x^3-3x$ in $\mathbf{R}$ satifying $x^4+36 \le 13x^2$,0
11102,Equalities and inequalities for quadrilaterals in hyperbolic space,0
5705,A value set data structure for rapid statistics queries in Java - follow-up,2
10909,Metric assuming the value infinity,0
1842,Auto-immune problems if immature B-cells released if bone marrow bone is fractured?,1
9945,Minimization of the variance of an estimator.,0
2162,What is the life of cell-free genetic circuits?,1
6016,Determine page number and offsets for address references,2
3900,What are the distinct neurochemical components of sexual pleasure?,1
4534,"speed, cost and capacity tradoff",2
9771,Time complexity and summation,0
3661,How do trees use Adhesion and Cohesion to move water against gravity?,1
5413,Web app that splits a URL graphically,2
10014,How to relate this integral for the $\Gamma$ function to the defining integral of the $\Gamma$,0
2959,Are there any enzymes synthesised by humans that specifically catalyse the hydrolysis of non-cyclic Imides?,1
5267,CTL satisfied by Kripke Structure,2
9550,Question about the Laplace of a step function.,0
10974,Automorphism in the special linear algebra $\mathfrak{sl}_2(F)$,0
2150,Which modern methods of antibiotic production are there?,1
2295,Insect with long neck—what is it?,1
9563,SDE - removal of the diffusion coefficients,0
5995,Haskell zmq & protobuf message forwarding,2
250,What mushroom species is this?,1
10784,Help with the Laplacian Formula,0
11962,Let T be a linear transformation from $P_{2}$ to $ \mathbb{R} ^{3}$. Is T an isomorphism?,0
2846,How does the size of insert affects the rate of Homologous Recombination in yeast?,1
3603,What are all possible vectors for unicellular human parasites?,1
46,Why ambidextrous persons are so rare?,1
