,question,target
22556,Regular expression for even/odd string on alphabet,0
4331,Level Sets of Symmetric Functions,1
13499,Transfect Mammalian Cells with Single Stranded DNA?,0
19277,Shredding XML into an SQL table,0
2869,"cubic sum of $X,Y$ iid normal r.v condition on sigma algebra $X$",1
19109,Go functions to create a directory if it doesn't exist,0
23168,What would happen in the variant of the Josephus problem in which people in odd-numbered positions are killed in each round?,0
10042,"What are the odds of the pattern ""2 black, followed by 2 red"" occurring in a roulette game?",1
14776,What is the probability of an offspring sharing identical HLA typing as one of their parents?,0
16056,Aligning multiple sequences in heterogeneous group,0
10848,If $B$ is a set ordered (partially or fully) under $S$ then $S=S^2$?,1
876,Lower limit topology regular space $ T_3$,1
20608,Hex to Double converter,0
20328,what is correct maximum number of subnetworks?,0
22842,Recursive and iterative Euclidean algorithms,0
16284,What type of fish is this and why is it so big?,0
20976,"Given a string containing just parentheses, determine if the input string is valid",0
23929,Censor the middle of words of length N from a text file,0
10339,Showing that a given function is continuous at all irrational points and discontinuous at all rational points,1
21592,Finding the smartest set from an array of numbers,0
8225,How do I show that this function is nonnegative?,1
7191,Existence and Uniqueness of Geodesics,1
22201,Tic Tac Toe in Python 3.x,0
3379,Help with basic trigonometry,1
6435,"If Banach space is dense in anothe Bamach space, will the dual space dense as well?",1
11877,The inversion map on regular normal subgroup normalizes whole group,1
15767,"How is the ""fine mapping of pelvic regulatory region"" done in this paper?",0
21690,What are the options of head movement for a Turing machine?,0
6874,Decreasing from the horizontal asymptote,1
4989,"Is Modal, Deontic, and Doxastic Logic Just a Specific Extension of Predicate Logic?",1
4345,Is the laplacian L derived from the affinity matrix A in spectral clustering always block diagonal?,1
14485,"Do smaller intelligent animals have a higher neuron density to account for their seeming intelligence? Otherwise, what?",0
8319,Max and min of complex locus $|z-2-i|=1$,1
20921,UnitTest strong exception guarantee,0
18672,batch progress visualization In React.js,0
23328,0 and 1 Queries in tables of N*N cells,0
614,"Probability in a series of events, during the series.",1
781,Asymptotics of a series involving cos integral functions,1
107,Example of two non-homeomorphic spaces with the same de Rham group,1
18524,Git delete all merged in local branches,0
7533,Simple facts about generators of groups,1
19246,Handling pagination on a particular page,0
13019,"What happens when you mix catalase found in yeast with a small, medium, and large amount of isopropyl alcohol and hydrogen peroxide?",0
10935,Proof verification: Alternative proof of Lagrange's four square theorem.,1
6926,What is the intuition behind Adapted Process,1
4647,How can we find the joint distribution of $R_1S$ and $R_2S$?,1
15484,Is this a plant or a fungus?,0
22970,"VersionString (eg ""1.0.2"") IComparer algorithm",0
21269,Converting CFG to GNF problem,0
20902,Sorting an ArrayList of Vehicles using quick sort,0
2360,"Joint Distribution, find $P(X-Y>z)$",1
14537,Difference between the spinal cord and vertebrae column,0
3450,What is the relationship between rank and solutions of a linear system with multiple columns?,1
18055,"Such code, Much wow, very FizzBuzz",0
2217,Solve two equations simultaneously that include $e^{f(x)}$,1
16743,"What animal classes has also ""Like Humans"" XY Chromosomes for Males and XX for Females?",0
1741,A confusion about big Oh notation,1
9037,parameter estimate matrix,1
9533,calculating order of a move in Rubik's cube group,1
6577,Initial category having all limits and colimits?,1
22119,"When scheduling intervals across multiple resources, why sort?",0
13514,Do ants also use the Earth magnetic field?,0
7426,Is there a non-decreasing sequence $(a_n)$ such that $\sum 1/a_n=\infty$ and $\sum1/(n+a_n)<\infty$?,1
13194,Difference between taking tissue of cancer from secondary place or primary place,0
14532,Can TGF beta family induce all somatic stem cells?,0
5909,Prove $n^5+n^4+1$ is not a prime,1
3293,How to prove $\lim_{n \to \infty} \int_0^{\pi/2}\sin^{n}(x)dx=0$?,1
1426,Introducing Dimensionless Variables into PDE and Performing Change of Variables,1
22229,Performance of the String searching algorithm,0
12972,Are the 5 digits of all land vertebrates an accidental number?,0
941,Complicated comparing sets,1
10993,Proving a bound on the curve integral of a vector field,1
18800,Remove all occurrences of a digit from a number,0
13988,"Are all dead plant cells (that die to do a job), have secondary wall?",0
23058,Tight upper bound for forming an $n$ element Red-Black Tree from scratch,0
17822,Why is a solution of cesium chloride used in Meselson & Stahl's DNA replication experiment?,0
22081,Generating prime numbers within a range in C++,0
9189,Slope-limiter schemes for linear hyperbolic equation,1
2005,Does 'a graph is a DAG $\iff$ there exists a topological sorting' hold for graphs with a non-finite number of nodes?,1
19692,Computing the shortest path in a labyrinth,0
5745,Evaluating Lebesgue integral on the unit ball,1
2917,"""symmetry"" in the sense of Abel-Jacobi map of hyperelliptic curves",1
13509,"Has any scientist elaborated on the ""selfish neuron"" hypothesis?",0
2785,Expected time to absorption - Random Walk,1
13674,Why does getting certain chemicals in cuts hurt?,0
2607,Mapping Class Group acts properly discontinuous; Alexander method,1
21581,"""Open and closed doors"" riddle",0
4777,Prove that the Matrix $BC$ has rank of at most $1$,1
2747,Dense open subsets of schemes,1
9442,How to convert a geometric series so that exponent matches index of sum?,1
18098,How I can make file multiple of `segmentSize`,0
5742,How to solve the following system with parametric equation?,1
23737,What do CPUs do when a program aborts with an error?,0
15846,Why it is important to vaccinate a human newborn within 24 hours since birth?,0
2911,Kunita Watanabe Inequality Proof,1
11487,"How to find all pairs $(x,y)$ of integers such that $y^2 = x(x+1)(x+2)$?",1
4238,probability of random walk being equal to its running maximum,1
14038,Why do we age? or Do we have a theory of senescence?,0
729,finding and analyzing critical points,1
23094,Simple Hangman game - first Python project,0
18653,"Regular expressions, is it always true that (r U s)* = r* U s* U (rs)*?",0
18068,Rövarspråket Language Encoder and Decoder,0
8697,To find a Differential equations when auxilary diff eq have known roots,1
10419,Compact support in Dynkin's formula,1
19417,Jaccard distance between strings in Rust,0
2991,paint $\mathbb{R}^2$ with two colors,1
578,Laplace operator in polar coordinates,1
748,Brownian motion minimisation problem,1
2844,Examine the uniform continuity $f(x)=\frac{\tan(\sin x)-\frac{(\sin x)^{3}}{6}}{x^{5}}$,1
5743,Separate incomplete elliptic integral into real and imaginary parts,1
23935,Laravel 4 search function,0
4140,Generation of a constant term is observed,1
2981,Small proximity of important points of a function,1
16480,How can one identify an organism from its dissymmetry ratio?,0
11150,Find $\lim_{n\to\infty}\frac{n(n-1)/2}{n^3}$,1
11958,"Let $X=(0,1)\cup(2,4)$ and $Y=(0,4)$. Why is $(X,\mathcal{U}_{x}$) is not homeomorphic to $(Y,\mathcal{U}_{y})$",1
10667,Is the expected value continuous in some sense?,1
627,principal eigenvectors of an unknown matrix,1
14677,Is Protein-to-DNA ratio a good estimate of cell size?,0
15428,Any food crops that could grow in a desert provided that they get fertilizer and water,0
13052,How to interpret this cuffcompare result? Sensitivity over 100?,0
4377,Show that the given collection S of subsets of the set X is a partition of X.,1
11173,Show by induction whether $1+\frac{1}{2}+\frac{1}{3}\cdots+\frac{1}{n}$ is an integer or not,1
10925,Using the $\cot (\pi z)$ to find $\sum \frac{1}{n^2}$,1
20514,Using Enum to Handle String literals,0
18982,Longest word simple online challenge,0
6548,General Solution to Nonlinear ODE,1
15243,Does hybridizing a specific flower affect the offspring?,0
2295,Differentiating a period of an elliptic curve under the integral sign,1
8615,How to guess the number of inflection points?,1
10872,Prove that there is no countable base to a complete normed space,1
6398,"find the $p(x) = 0.00125x^4+x-3, where x = 300?$",1
18131,Refactoring from if-else-if to Dictionary,0
3818,Tricky problem on pigeonhole principle,1
6458,Find the max and min value for a total of a set of values when there is overlap between the values,1
11735,Curvature $\kappa$ Proof,1
13439,Is COVID-19 more deadly than swine flu?,0
11157,Cobb Douglas production function problem,1
9901,Homework: Problem concerning first fundamental form,1
15844,Can anyone identify this garden orb weaver spider?,0
15642,How do plants prevent infection from retroviruses?,0
10939,"Why the ideal $\langle x \rangle \subset k[x,y]$ is isomorphic as a graded $k[x,y]$-module to $k[x,y](-1)$?",1
12648,Alpha-gamma co-activation,0
3203,What contributes more to a increase in value of a exponentiation: a increase of base or exponent?,1
19807,How to refactor this groupby alike method but with index?,0
6064,Silly question regarding probability?,1
1221,square squares with diagonals also squares,1
12810,Why is dimethyltryptamine (DMT) being released during death?,0
6276,Show the existence of a limit,1
12604,What happens to lactic acid I eat?,0
623,dimension of $\mathbb{C}$ over $\mathbb{Q}$,1
3643,Find the Frequency Components of a Time Series Graph,1
1042,Non-isomorphic combinatorial classes with growth rate equal to the golden ratio?,1
1851,Why does $b^{\log_bx} = x$?,1
21693,Reading a file in chunks,0
10767,Find the equation of the normal at a point,1
8602,Finite but unbounded set?,1
7801,Trying to Understand $E[X^2]$ for Gamma Distribution,1
1062,How can I find the unit vector that minimizes the number of nonzero projections that a set of points has on it?,1
10183,Temporal Logic of Actions: always and eventually definitions?,1
11692,Easier approach for a typical geometry problem,1
12278,How does the blood of the veins in the legs get to the heart?,0
13368,Forest Fires and Horsetails,0
5381,Dot and cross product,1
18867,What is the maximum number of indices one can create on a table with N columns?,0
15562,genetic difference subpopulations vs movement rate,0
6327,A finite associative ring with non-transitive ideals?,1
8618,Graph theory resource for mathematical Olympiads,1
4351,Intersection of two affine subspaces in vector space,1
21799,Does space complexity analysis usually include output space?,0
20736,Userscript to redirect insecure pages to HTTPS,0
17186,How are cardiac cells connected by intercalated discs?,0
22614,Ordered Doubly Linked List Insertion,0
1794,All roots $\lambda$ of $\det(A-\lambda B)=0$ are $\ge1$ when $B$ is p.d and $A-B$ is n.n.d.,1
10974,"Existence of disjoint $A, B$ such that $0 < \mu(A), \mu(B) < \infty$.",1
8417,A proof of the normal basis theorem of a cyclic extension field,1
14196,Which is the guideline to choose a molecular target to identify vertebrate hosts from arthropod bloodmeals?,0
6941,Show two nonzero vectors $v$ and $w$ have the property $v\otimes w=w\otimes v$ iff there is $\lambda$ such that $v=\lambda w$,1
22819,Help improve my first PHP class,0
21774,CodeLess Questions query,0
1247,"For an irreducible monic $f\in\mathbb{Z}[x]$, is it true that $\overline{f}\in\mathbb{F}_p[x]$ will be irreducible for all but finitely many $p$?",1
1036,Computing the degree of the splitting field of $x^3+18x+3$ over $\Bbb Q$,1
20610,Web-scraping through a rotating proxy script,0
18298,Renames file-name references inside files in a directory,0
7876,The error of a Taylor polynomial (relativistic kinetic energy),1
20904,Polymorphism and Inductive datatypes,0
11909,Solving a Second Order Non-Constant Coefficient ODE,1
442,Proof of Kolmogorow-Riesz for $\ell^p$ space,1
5094,What is the last digit of the product of all odd three-digit numbers?,1
880,Please help me understand Analytic Density $\lim_{\sigma \to 1^+}\frac{1}{\zeta(\sigma)}\sum_{n \in A} \frac{1}{n^{\sigma}}$,1
23201,"Assign n people to m rooms of different sizes, such that noone is alone",0
6600,Find the minimal polynomial of a matrix with two eigenvalues,1
21680,Javascript speed of an animated object (planet orbiting sun),0
7884,Solving $2^k +k \equiv 0 \pmod {323}$,1
10260,Find the likelihood function of $f(x)=e^{-(x-a) - e^{-(x-a)}}$,1
15582,Which steps occur in each phase of Meiosis and Mitosis,0
10742,Professor leaves Princeton to go to Stanford and increases the quality of both departments,1
1038,Clarification for a proposition about inner products,1
11618,Inner Product and projection,1
11246,Domain and range of a function defined by $\mathbb{C} \rightarrow \mathbb{R}$,1
9313,l'Hôpital's Rule and Multivariable Limits,1
22392,Performing tasks concurrently,0
18412,Getting a key's value in a nested dictionary,0
1937,is there such a thing as an infinitely repeated digit in an integer,1
2592,A neighborhood of a connected subset is connected.,1
10688,Proof that the Trace of a Matrix is the sum of its Eigenvalues for non diagonalizable matrices,1
6287,Solving the congruence $7x \equiv 41 \mod{13}$,1
5849,Elements of tensor product,1
13064,How do ribosomes contribute to their own synthesis?,0
9479,large factored number addition,1
10801,Compute the Matrix Representation of a Map from $\mathbb{P}^3 \to \mathbb{P}^2$?,1
3519,differential equations exercise,1
9716,Error ? A subset $A$ of $ \mathbb R^p$ S.T $A^o = \phi$ and $A^- = \mathbb R^p$ where $A^o$ is interior of $A$ and $A^-$ is closure of $A$,1
14767,variation in expression accounted for a SNP -- what's a usual percent?,0
20846,Calling different class objects using python,0
13943,"Does vaccination make the immune system ""lazy""?",0
17818,"How long does a mosquito take to land on a host, bite, and fly off?",0
3655,Rewriting repeated integer division with multiplication,1
15604,Can light function as a neurotransmitter?,0
4305,Concentration inequity with Random Gaussian Matrix,1
12409,Do all cells have the same DNA?,0
7910,weakly convergence of periodic functions,1
19873,Showing a spinner over content - fade out some elements and disable clicking on some elements,0
14329,"Bird Identification: New Delhi, April 2018",0
17447,Does anybody have an references to share or idea onhow the tumor behaviour changes as it grows from oligometastasis to polymetastasis?,0
10330,Puzzle: How Many Possibilities Are There Between Connected Points?,1
16749,"Is the swimming pool water harmful to frogs who jump in? If so, how?",0
3782,Asymptotic behaviour of Pythagorean hypotenuses,1
5351,Inequalities of high level,1
9927,Understanding example of a quotient module over $\mathbb{Z}_5$,1
2669,Find $\liminf a_n$ and $\limsup a_n $,1
22683,Deeply nested search through Document tree,0
9467,"confidence intervals, calculating maximum sample size",1
16526,"If a hand was suddenly chopped off while holding something, would the severed hand still hold a grip?",0
18252,what is a compiler intrinsic function?,0
113,Is there a relation for when a circle intersects more than half the perimeter/circumference of another circle?,1
18994,How does a hard drive knows what bit is the beginning of of a byte/word?,0
5233,How to show that this Cayley Table does not form a group,1
17737,What are some potential consequences for attempting to cure Type one Diabetes?,0
19997,Inserting a user sign-up record using mysqli,0
16377,What is the composition of a standard diluent buffer in a leptin ELISA kit?,0
20090,Sorting in computing longest increasing subsequence,0
10367,Compute angle between two points in a sphere.,1
20952,Simple login using ReactJS,0
420,"If G be a non-trivial group with no non-trivial proper subgroup, show that G is a group of prime order.",1
713,What is the value of $f(100)$?,1
6376,Proof of this infinite sum,1
15140,Why do we only initially feel the bending of a hair?,0
711,On the measure of a closed subset of a non-measurable set with infinite outer measure,1
11231,On Peano's 5 postulates,1
9697,Rearrange convergent series,1
13963,Is it dangerous to rub closed eyes?,0
5569,Asymptote Angle rate of change for hyperbola,1
10140,Power series of $f(x)=\sqrt{\frac{1+x}{1-x}}$,1
8105,fun fact about permutations and identity.,1
5387,Using the Definition of Uniform Convergence to Prove : $\sum\limits_{n=0}^{\infty} \frac{x^n}{n!}$ in any Finite Interval,1
8072,Why this highly oscillatory function is not Lebesgue integrable?,1
10997,Find the polynomial of the fifth degree with real coefficients such that...,1
11385,Spectrum of a convolution operator,1
11789,Probability using percentages question,1
12838,Is a butterfly one or two animals?,0
5756,Group axioms in first order language,1
17292,Can DNA & RNA be considered as nature's programming language?,0
20368,Can you recognize or decide if a Turing Machine has an infinite sized language?,0
8640,Conditional expectation of number of dice rolls,1
8932,How can I prove the maximum number of edges?,1
1040,Is it possible to realize a general compact Riemann surface in $\mathbb CP^2$?,1
11994,How to show a topological space is not metrizable?,1
20739,Delete duplicates in a linked List,0
21790,"activerecord, refactoring the source code",0
5567,Is the subgroup generated by two closed subgroups closed?,1
9548,"What does ""let $f\left(z\right)=\bar{z}$"" mean in this context",1
8802,Binomial Theorem Proof by Induction,1
16755,Do all anabolic reactions involve condensation?,0
8342,Relation between $(\mathcal H \cap \mathcal G)^*$ and $\mathcal H ^* \cap \mathcal G ^*$,1
18899,Fast k mismatch string matching algorithm,0
14085,How is Hypertonic Urine Produced in a Mammalian Kidney?,0
14006,What kind of worm/bug is this?,0
17778,qTERT-pcr like qRT-pcr,0
4428,Are transverse maps in intersection theory local diffeomorphisms?,1
12414,"Are bananas C3, C4, or CAM plants?",0
12012,How does the brain recall information?,0
14716,Do Black Hair Fuzzy Caterpillars bite?,0
9729,Linear Algebra: Change of Basis,1
16039,Degradation of PMSF in protein extract while dialysing - safe for feeding to animals?,0
10193,Regarding integral operators being contractions,1
8074,Way to tackle probability odds problems,1
9490,Using the Saddle point method (or Laplace method) for a multiple integral over a large number of variables,1
14959,What is variation in Speciation,0
23919,"Function to validate a GUID, an EntityState, and some data",0
19986,The Rust Programming Language Pig Latin Exercise,0
18084,How to check if a specific ILP problem can be solved in polynomial time or not?,0
6985,"Algebraic structures,counterexample",1
4628,Extending an isomorphism of subgroups to an endomorphism,1
6934,General Formula for Principle Square Root of Complex Number,1
5337,How to prove that $1+\tan^2a=\dfrac{1}{\cos^2a}$ ?,1
12216,Ascending loop of Henle,0
19301,Why does the operating system switch an active process to different cores?,0
19156,What is the name of this size method calculating the size of a node?,0
21517,Does RAM get an indication of data size required,0
4477,Proving two lines are parallel with intersections and midpoints,1
12631,Using expression vector to express arsenite oxidase genes in E. coli,0
19887,Decorator to pass instance and class to method,0
576,continuation of finite additive measure,1
1072,"Let $|A|=0.$ Show that there exists a positive number $\delta$ such that $|A+\epsilon I| \neq 0$ for any $\epsilon \in (0,\delta).$",1
7160,Weyl group of this root system is $S_n$?,1
10486,Linear Maps and Inverses,1
7611,Function and divergence on a graph,1
16536,Recombination Data Set,0
18952,Finding pairs of complementary numbers,0
15523,Why are some bodily fluids more of an infection risk than others?,0
6330,help with linear algebra and change of basis,1
7281,"compute the expected value of the function $g(X) = X^n$, where $X$ represents a random variable",1
9217,"Occurrences of 1,2, and 3 out of 4d6",1
652,I have $17$ red and $8$ blue balls how can i distribute them to max $5$ groups and every group will have more red balls then blue ones,1
19025,Print max no of recent duplicate words,0
18503,F# InitInfinite(Async) functions in C# without disabling ReSharper warnings,0
20431,Camera access for both JS and AIR,0
5704,harmonic functions on the complex plane that vanish in an open set vanish everywhere,1
14463,Regulation of the TCA cycle and glycolysis by adenine nucleotides,0
3921,Will somebody look over my real-analysis/calculus solution of $\lim\limits_{x\to 0}\frac{1}{x} \int_0^{x} \sqrt{9+t^2}\mathrm{d}t$,1
23499,What could we say about that conjecture that yields P != NP?,0
3702,Proof: The cardinalities of two sets cannot be smaller than each other.,1
11012,Find the sum of the first $n$ terms of $\sum^n_{k=1}k^3$,1
742,Probability with my Facebook friends,1
17328,What's the lowest atmospheric pressure a tardigrade can remain active in?,0
10546,Give an informal reason why this cannot be the gradient of a functoin,1
17412,Can jellyfish swim backwards?,0
21291,How to construct a NFA that the third symbol and the third from last symbol are same?,0
22206,LeetCode 149: Max Points on a Line,0
21575,What do assemblers translate macros into during assembling?,0
23079,Proper TSP implementation by brute force,0
11078,Complex integral square,1
13774,How are newly synthesised proteins targeted to the plasma membrane?,0
19466,Pixel interpolation (binning?) algorithm,0
21256,Proof that $(L_{all})^C$ is not recursively enumerable,0
19521,Hanoi towers recursive expression for EVERY algorithm,0
1475,Evaluare $I(y)=\int_0^1\frac{1}{y+\cos(x)}dx$. Hence determine $J(y)=\int_0^1\frac{1}{(y+\cos(x))^2}dx$,1
15198,I just do not understand how myelination speeds up action potentials,0
1973,The ideal generated by $X^{2}-Y^{3}$ and $Y^{2}-X^{3}$ is not prime,1
14823,What is the extent of the effect of Tris on E. coli?,0
19757,Check value from two different dictionary with matched key,0
19406,Simulated annealing for magic square-of-squares puzzle,0
16782,"When did animals begin to ""parent""?",0
18100,"Hangman game, with the number of guesses depending on the word length",0
18492,Recursive language with non-recursive subsets,0
21201,Modifying stress markers in Cyrillic words,0
8488,Find angle at given points in Ellipse,1
2986,Does fundamental theorem of calculus hold for weakly differentiable function?,1
9812,"Let $V,W$ vectorial spaces. Prove $(V \times W)^*$ is isomorphic to $V^* \times W^*$",1
2703,Product of nonsingular and full rank matrices,1
5980,"If $H$ is a direct factor of $K$ and $K$ is a direct factor of $G$, then $H$ is normal in $G$.",1
4692,understanding a bribing function in a second bid auction with one-round bribe,1
16586,Why is beta thalassemia major not lethal while alpha thalassemia with loss of all 4 genes lethal?,0
1410,What does $x$ represent?,1
12809,Is this a common garden spider?,0
17587,Where can I find these frequencies for several species?,0
13482,What does 'H' in BamHI stand for?,0
10371,Weak contraction mapping preserves order?,1
19017,How can I represent a set of graphs for learning purposes?,0
438,Orthogonal decomposition of a vector,1
17527,Contact Inhibition of Cell Division: Signaling Pathway,0
18747,Finding the right structure for my application,0
10545,Orthogonal Vectors and Projections,1
20215,Acceptable Use of the goto Statement?,0
21342,Searching string for character not in array,0
2455,"If weak topology and weak* topology on $X^*$ agree, must $X$ be reflexive?",1
13967,Taxonomy: Categorising Collembola,0
17214,"How does a Na+/H+ antiporter drive osmosis in this ""osmotic motor""?",0
9065,Isomorphism of field extension,1
13054,Why does K+ move out of the cell?,0
23131,ServiceLocator for easy and central access to replaceable parts,0
4224,The Laplace transform of $\exp(t^2)$,1
8206,Continuity of function proof,1
6297,Proof $r_n := x - \sum_{k=1}^n a_k10^{-k}$,1
13280,What is the substrate for glycogenesis?,0
13383,Identification of black growth on onion skin,0
16923,Is once per day the optimal sleep pattern for all mammals?,0
19952,Find the sum of all digits that match the following digit in a circular list,0
15137,"What to do if microarray t-test, ANOVA, SAM and LImma show various selected significant genes?",0
16160,Salt Bridge for Microbial Fuel Cell: Full or Partly Full?,0
8571,How to solve? $3A^2 - 2A^3 = 1.60$,1
11510,Find the area of the small loop of the limacon $r = 1+2\cos(\theta)$,1
11142,How do I show that these sets are the basis for weak topology?,1
20359,jQuery function that modifies a DIV,0
17764,"Why the ""cfr."" in 'Cirrhipathes cfr. anguina' and not ""cf.""?",0
2661,"Using the information of homogeneous Fredholm integral equation, solve the following problem for a non-homogeneous one.",1
10493,Limit of a sequence of functions in the Sobolev space,1
5376,"If $\frac{a}{|z_2-z_3|}=\frac{b}{|z_3-z_1|}=\frac{c}{|z_1-z_2|}$, then why is $\frac{a^2}{z_2-z_3}+\frac{b^2}{z_3-z_1}+\frac{c^2}{z_1-z_2}=0$?",1
4623,Definition of all real numbers in terms of four arithmetic operations on 1? Reading material?,1
7604,Find subset of size $k$ such that it maximizes the metric distance of the elements.,1
5372,Indefinite integral of secant cubed,1
20246,Luhn Algorithm in C++,0
6223,Relationship between Cyclotomic and Quadratic fields,1
23820,"Paxos: Instances, Rounds, Phases",0
15400,Should we induce fever to assist healing?,0
15429,What is the expected relative RNA concentration level using T-REx Flp-In?,0
9463,If $\vec r = x \hat i + y \hat j + z \hat k$ and $r =| \vec r |$ show that $curl [f(r) \vec r] = 0$,1
13503,How do cellular conditions change the Gibbs free energy of a reaction?,0
11277,I want to determine the Eigen values of this matrix. How?,1
14766,How to read this diagram?,0
6736,Mixed Nash Equilibria and Negative Probability,1
13562,Can species be paraphyletic?,0
7953,Show matrix is diagonalizable,1
19440,Can I include some manual effort in creating an otherwise automated research prototype tool?,0
10474,Showing this set is not complete (logic)?,1
17148,classical conditioning paradigm for hippocampal learning,0
5987,Calculate the integral $\int_{\varGamma}\frac{3e^{z}}{1-e^{z}}dz$,1
17090,What kind of spider is this (reddish spider)?,0
18903,Validity of macro for printf() call in a corporate environment,0
5107,Solving $ty' + (t+1)y = 4te^{-t}$,1
11426,Evaluate $\log_{2005}(1/2)\log_{2004}(1/3)\log_{2003}(1/4)\ldots\log_2(1/2005)$,1
16099,Sequencing two strands of dna,0
21458,Better way to achieve looped output result,0
8691,Complex Numbers (Locus),1
11587,Can a sampling based method estimate how many species exist?,1
10762,Geometric Intuition of Definition of Intersection Multiplicity (of two algebraic curves),1
1665,"$X_1,X_2$ connected. Show that $X_1\times X_2$ is connected.",1
22084,Structure of a Pumping Lemma proof: contradiction or counterexample?,0
16355,Do housekeeping genes vary between tissues,0
603,What's $\int \frac{1}{\sqrt{25-x^2}}$,1
2932,Showing that a map is not an isotopy,1
5520,Fourier series representation of $ x_8(t) = | \cos (2 \pi f_o t) | $,1
5846,"Suppose that f : [a, b] → R is continuous and that f([a, b]) ⊂ [a, b]. Prove that there exists a point c ∈ [a, b] satisfying f(c) = c.",1
14296,"Did I understand the definition of ""gross primary production"" correctly?",0
3384,finite type sheaf of $\mathcal{O}_X$ modules with short exact sequence,1
6170,Eigenvectors of the square of an operator,1
1969,Representations of $\mathbb{H}^{\times}$ and $\mathbb{H}^{\times}/\mathbb{R}^{\times}$.,1
12327,What was the first gene(s) found to code for ncRNA,0
12109,How is the urea cycle regulated with respect to protein deficit?,0
13417,What is the function of multiple nuclei in syncytial cells?,0
13874,Pollinator mating system in orchids,0
19745,"Is the language $L=\{a^nb^mc^k | k \ge max (m,n) \}$ CF",0
7057,Getting the benefits of exponents without exponents,1
13800,Why re-label the strand ends in 3' DNA labelling?,0
5426,Motivation behind Distributive Property,1
21909,Creating a structured category list in F#,0
1621,Polarity of $\frac{x + 3}{x - 4}$,1
3058,Modular exponentiation confusion,1
20579,Safe Reverse Polish Notation,0
22741,Can Shortest Job First Scheduling be subject to convoy effect?,0
18654,Checking if blocks are catch extendable,0
18526,Examples of NP Complete key exchange algorithms,0
15954,Crick’s Central Dogma — Counter Cases,0
19134,Ideas for simplificaton - Logic to choose which view to load,0
19649,Single instance of reusable HttpClient,0
20723,jQuery security and efficiency simple calculation code,0
8324,Intuition of multivariable chain rule,1
4976,Convergence or divergence of $\sum_{n=1}^\infty (-1)^{n+1}(2+(-1)^n)/n$?,1
20341,Python implementation of netcat,0
16467,Do humans have enough biological differences to be grouped into races or subspecies?,0
6857,Beam propagation in an optical fiber with a $\tanh(\cdot)$ refractive index profile,1
396,Cyclic inequality with $a+b+c=1$,1
15902,External sensory stimuli that awaken a person from sleep,0
18138,Are there any tetrational-time problems?,0
15031,Advantage of GCPRs over RTKs or other receptor protein kinases,0
20095,How to handle same code parts in Factory Method?,0
19728,"Query, populate, show, hide data",0
20760,Best- and worst case for Mergesort using Bubblesort for small lists,0
5780,Geometric description of equivalence classes.,1
16866,Why shouldn't I clean microscope slides with a paper towel?,0
16816,What is the significance of 9+2 arrangement in flagella?,0
12104,Why does white light viewed through optical chopper appear purple/blue?,0
4640,Probabilistic edge covers,1
5957,Derivative of $0$-form,1
12135,Why do I have a lot in common with my mother?,0
14623,What species does this moth belong to?,0
2071,Prove that two random variables are independent distributed normally,1
9661,Minimax approximation for an unknown function $u.$,1
17369,Name of this kind of stain on fruits and how do they form,0
4992,Is this a valid Sigma equation to simplify?,1
715,Are the trees well-quasi-ordered by induced subgraphs?,1
10119,Unique non trivial ideal in CFM(k),1
4181,Prove that $f(n)$ is in $\Theta(g(n))$,1
12239,What does the point in the middle between two numbers mean?,0
16078,How do you merge SNP data with a reference genome?,0
22025,"How do you work out the segmentation table, offset and frame size in segmented memory management?",0
20364,Procedural function for prepared MySQL statements in PHP,0
23963,LCA for directed graph with cycles,0
17015,Stem cell that can pass through blood vessel,0
5867,Extinction Probability,1
10822,"Finding $\langle a_1, a_2, ..., a_n \rangle$ in $\mathbb{Z}_{20}$",1
2271,How to solve this Pell's equation $x^{2} - 991y^{2} = 1 $,1
17267,What DNA has the most info for getting a person's likeness?,0
19527,Adding very large arrays,0
19293,"Given multiple families of sets, select a set from each such that the intersection of selected sets is a correspondence",0
14995,Germ cells vs. gametes,0
1611,What is the name of the vector space on which the translation group canonically acts?,1
15527,Calculating CV for intra-assay ELISA,0
11346,How do we get from one fromula to another?,1
12297,"Exact meaning of the term ""clutch""",0
23194,Is this applet implementation for the Go-Back-N ARQ protocol correct?,0
23441,Formulas vs Circuits,0
5210,"Probability that three chips of different colours are selected from a stack with $4$ red, $4$ blue, and $4$ yellow chips",1
12889,Confusion related to the DAVID tool,0
15868,What does completing the course of antibiotics accomplish?,0
9740,Probability that 3 number chosen from set is greater than other 3 numbers,1
22993,Return error messages for sending emails,0
6195,How to Express the Equation of an Ellipse in Canonical Form in Standard Form,1
21324,Fast polynomial calculation over $\mathbb{Z}_{487}$,0
10439,rings and ideals isomorphisms,1
274,"If $V$ is an irreducible group representation over a non-algebraically closed field $F$, what's $\dim_F\, (\operatorname{Hom}_G(V,V))$?",1
14086,How do animals handle light refraction in different media?,0
758,Calculating the volume bounded by $z = 5$ and $z^2=x^2+y^2$ in 2 ways,1
11403,Rate convergence to fixed point of a function,1
14763,Neanderthal minibrains vs human minibrains,0
19817,What is the State of The Art of Writer AIs (Deep Learning)?,0
17551,Designing degenerate primers using alignment of protein sequences from other species,0
15864,"What tool to use to map reads (samtools, sequencher,...)?",0
558,How to find out the overlapping area of circles?,1
