,question,target
2800,What is the next such palindrome,1
4311,"Find probability function of random walk, stochastic processes",1
2018,Find the general formula for this Taylor series,1
1780,How to multiply radicals?,1
6560,Zygote Implantation and Pregnancy Detection,0
11317,Maximum number of inversions that can be removed by swapping two elements?,0
4630,Is my understanding of cardinality of sets of strings correct?,1
6074,Translation of mRNA?,0
822,Longest Contiguous Repeated Substring,1
6581,Restriction enzyme digestion,0
9714,JavaScript architecture example on an HTML page,0
11576,Pulling JSON using jQuery and manipulating the Front-end,0
8162,In what stage of bacterial growth can penicillin inhibit the growth of the cellular wall?,0
11480,Master theorem: $T(n)=10T(n/9)+n\lg(n)$,0
2042,Is there a name for this technique?,1
4904,Prove that $g(A)$ is an invertible matrix,1
6759,"Plant respiration produces carbon dioxide, so why are plants regarded as decreasing its atmospheric concentration?",0
1344,Local basis for topological vector space with topology induced by a family seminorms.,1
5315,Are there nonempty sets that are their own binary Cartesian product?,1
11312,"Why is the Nintendo Entertainment System (NES) referred to as an 8-bit system, rather than a 1-byte system?",0
10601,Vector-based flood-fill algorithm queue class,0
6877,Is NADPH salt still usable after an hour at room temperature?,0
5468,Show that $f$ maps the entire unit disc onto itself.,1
9128,Copy data to another worksheet,0
9285,"How to use the Pumping Lemma to prove that a restricted subset of 0*1*2*3*, where there are as many 3's as 0's and 1's, is not a CFL?",0
1355,"probability - 4 random digits, 2 different ones (clarification)",1
4318,"Borel sets in $\Bbb R (0,1]$ element of $B(\Bbb R)$",1
5029,Number of 3-colorings of an n-length cycle,1
9527,Ski design usaco problem alternative solution,0
2500,How do I rewrite this expression so that it can be used with the binomial theorem?,1
7128,HAR1 speedy mutation,0
1419,Mixed Maths about speed and distance,1
440,Conditional Densities,1
1884,Centralizer acting on the homology of a subgroup,1
8450,What could cause hairs to gray at the tips but not the roots?,0
5600,Integral of a generalized function,1
2428,proving 1/(x-a) is continuous,1
5958,What is the difference between an indexed family and a sequence?,1
10994,Pseudo-polynomial time algorithm for NP-Complete Problems,0
7773,Can anyone identify this chrysalis?,0
8356,How does decreasing surface tension of lipids help to emulsify them?,0
7241,"In endochondral bone formation, why does only hyaline cartilage get ossified to form bone?",0
1885,Prove that a multivariable polynomial has no root,1
11740,Drop-down menu button highlighting and hiding,0
8492,How does the Lgr5 receptor contribute to maintaining stemness in the intestine?,0
4319,How to compare log and exponential,1
2700,Explain Theorem in Linear Map,1
2240,Induced Lie algebra homomorphisms are equal,1
1043,How to sum of this mass density function?,1
6306,Why is chemotherapy-related hair loss temporary?,0
5807,How to find numbers that are both triangular and tetrahedral?,1
5177,Integral basis of an extension of number fields,1
5989,A Submanifold $M$ of $\Bbb C^N$,1
11166,Reusable configuration reader for Java,0
8271,What is violet color?,0
1713,Expected value of distance between two points chosen at random on the edges of a unit cube,1
960,How is the Power set without the original set a partial order?,1
11113,Inherit from Dictionary or create my own class with a dictionary,0
7960,Gibbs free energy and entropy in enzyme catalysis,0
5841,"Is $A\cong \operatorname{hom}(A,\Bbb Z) \oplus \operatorname{Ext}(A,\Bbb Z)$?",1
2122,Which statements about a linear transformation would be correct?,1
8333,Does intermittent fasting promote neurogenesis through the same mechanism as aerobic exercises?,0
621,Is there a way to reverse factorials?,1
1497,Measures for homogeneity of a finite sequence - approximating an image with lines.,1
5670,Help with proof concerning ordered fields and smallest elements,1
1594,Calculating Calories burned from mass and acceleration,1
8603,What is the general mechanism behind perfusion PET imaging,0
2771,About a property of the upper triangular projection of a matrix,1
6469,What is the attacking mechanism of RF on IgG?,0
8187,Why do naked mole rats live in colonies with a queen?,0
16,Twin prime conjecture proof error,1
11638,DataTable extension methods and proper disposing of unneeded resources,0
7902,Machine-readable APG III trees?,0
8486,Why are both glucagon and cortisol released in hypoglycemia?,0
9244,Class for database connections in PHP,0
3522,Question on Ramanujan Summation,1
3999,An Exercise in Allen Hatcher's book on Spectral Sequences,1
4568,Perfect number in gaussian integers,1
11790,Storing and retrieving student scores in three subjects,0
10538,My for-each implementation,0
11904,Creating a global font handler for a Qt widget application,0
11741,AngularJS wrapper for p5.js - p5 directive and service,0
1561,Completing a Partially Defined Associative Binary Operation,1
7319,Acid splashing beetle | Germany | Middle Europe,0
11632,Beginnings of Go web server with mongoDb,0
8778,How can I learn about how cloning works in nature (twins)?,0
8290,Do histones constitute the largest proportion of the protein in chromosomes at mitosis?,0
7822,Why is DNA replication so much faster in prokaryotes than eukaryotes?,0
2080,Inclusion Exclusion Problem Regarding Reordering Strings,1
10755,Calculating disk seek times,0
6941,"What are "" temporal kinetics""?",0
3365,Double cosets and conjugation,1
6344,What mammals can rotate and move their ears the most?,0
175,Proof by contradiction: $E_1+E_2\doteq E_1 \oplus E_2 \leftrightarrow E_1 \cap E_2=\{0_V\}$,1
9038,Trie Implementation in C++11,0
9547,Display related images based on text name,0
10536,Graph represented by adjacency list,0
1607,A problem to show that a certain field extension is not normal,1
11331,Finding the similarity between the two movies using Pearson correlation coefficient,0
9015,Visualized bubble sort,0
5991,Trying to build an algorithm for determining Big $\mathcal O$,1
6669,How does the brain initiate the process of releasing the neurotransmitters?,0
9341,Kohana newbie: setting a layout view and variables for layout in before(),0
8588,Why do nerve cells convert electric signals to chemical signals?,0
8488,What is the term for all of the RNA in a cell at any given time?,0
6036,Does low gravity exposure to early stages of human fetus have potential to unloc unused genetic information from earlier stages of evolution?,0
6287,"Why do I have 95% of chimpanzee's DNA, and only 2% of Neanderthal's DNA?",0
159,Explanation on one-dimensional random walk in Feller's book,1
10462,Set of vertex-disjoint cycles maximizing different colored vertices,0
2357,Summation giving incorrect value (I think) in Mathematica,1
10028,Singly linked list exercise in C,0
5611,"Finding out if a function is invertible: $f,g:\mathbb N\to \mathbb N$, $g(x)=2x$ and $f$ with cases",1
2264,Showing that $f$ is measurable.,1
7885,Extremely rare occurence of Heart cancer?,0
7675,"Once neurotransmitters bind to its receptors, how does the post synaptic neuron ""know"" when to start a new action potential?",0
4581,"What is $W_{loc}^{2,2}(\Omega )$?",1
8051,why is the cleavage in frogs holoblastic and not meroblastic?,0
8276,"Why are eggs ""egg"" shaped?",0
9697,Language whose intersection with a CFL is always a CFL,0
11636,What's the number of leaves in AVL tree,0
8718,Is there an ecological scenario where terrestrial insect larvae can show food choices?,0
11610,Which neural network topology is the most efficient to generate randomly shaped letters?,0
10313,Find an Element in a Linked List,0
5293,What happen when a lattice is contained in its dual?,1
4752,If $\sup(f(x)-L(x))$ is finite for all $L \in V^*$ then for every $C\in\Bbb R$ there exists a compact set $K$ such that $f\le C$ on $V\setminus K$.,1
1457,Showing an linear operator is bounded,1
1452,On the opposite group,1
8256,From DNA to final traits of microorganisms?,0
7725,How does alternative splicing work?,0
6057,How does human body deal with inert solid material in the bloodstream?,0
5532,Subsets of a metric space in which Hausdorff semi-distance is symmetric,1
1157,"Integral, left-hand sum",1
8728,Two sets of chromosome and the sequencing output,0
207,"Given $a_n \to \infty$ and $a_nb_n \to 2$, then $b_n \to 0$",1
9047,Refining an ASP.Net MVC VeiwModel for a Table to display worked hours,0
9541,Median of two sorted arrays JavaScript,0
3667,Inuition regarding Lowenheim-Skolem applied to models of set theory,1
9855,Worst case running time to search for an element in a balanced BST with $n2^n$ elements,0
9112,How to delete an element from a B-tree,0
11844,Router for quering MySQL results in NodeJS,0
10319,Time complexity of a greedy approach for Independent Set: the Heaviest-First Algorithm,0
7073,Molecular/cellular biology textbook to consolidate what I know about molecular/cell biology,0
1182,Russell's paradox question,1
5212,Convergence of: $\sum_{n=1}^{\infty}\frac{2nx^2}{1+n^2 x^4}$,1
11097,"Different payment details in a common list, to be casted",0
4590,Complex analysis and entire functions,1
9615,Range sum query - tree representation efficiency,0
2472,Using $\epsilon-\delta$ definition to show $\frac{\sqrt{9-x}-3}{x}$ as $x\to 0$,1
4777,Can you use 2^n - 2 / n to check if a number is prime with 100% accuracy?,1
1252,Find the probability they are siblings?,1
9066,Break an authentication protocol based on a pre-shared symmetric key,0
6705,Pigmentation in Jaundice,0
8752,What information does the nociceptor relay to the brain about stimuli below threshold?,0
1757,"Let $(V,\vert\vert\cdot\vert\vert)$ be a Banach space. Prove if $W\subset V$ and $\dim(W)=n$ then $W$ is a closed subset of $V.$",1
9403,Simple Random Password Generator in Python,0
2409,Why is $\sum_{n=1}^N\varepsilon_ka_k$ symmetric around the origin?,1
1478,Construct an Injection between the set of rationals $\mathbb{Q}$ and the set of all integers $ \mathbb{Z}$,1
2514,Addition vs multiplication as binary operators,1
10607,PHP login form with PDO,0
7781,Concentration of a specific promoter in a cell?,0
4374,"Formalizing ""The distribution of $X$ given $\mathcal{G}$ is equal in law to $Y$""",1
6710,how to find full mitochondrial genome of plants in GenBank?,0
8925,Chromosomes are of different size but why do all chromosomes have similar GC percentage?,0
2947,Prove that a surface of revolution is a 2dimension manifold,1
4688,"Let $E\subset\mathbb{R^{n}}$ and $\hat{p}\in\mathbb{R^{n}}$, then all interior points of $E$ are limit points of $E$ as well.",1
10624,Is it possible to solve 3SUM in $O(n^2)$ time?,0
4643,Solve for x: $x^2+2bx-a^2+8ab-15b^2=0$,1
9924,What is complexity class $\oplus P^{\oplus P}$,0
3350,Sum of $n$ consecutive numbers divided by $n$,1
6962,negatively charged albumin as major carrier of acidic/negative charged drugs in blood,0
9515,ActionGroupContext to know an id of the current context,0
4106,Solve the following problem related to hemisphere,1
3241,Angle function $\theta(t)=\theta_0+\int_0 ^t (fg'-gf') du$,1
4762,"Why might a PDF in a kernel density plot be ""spikey""?",1
152,"""Trial and error"" method to find a solution and covergence",1
4301,"Integrating $\int_0^\infty \sin(1/x^2) \, \operatorname{d}\!x$",1
11987,Snippet to get all local classes from a module,0
5829,How to correctly do a division using a slash?,1
1314,Supermartingale variance bound?,1
10267,Algorithm to merge two incomplete lists of symbols (strings) into a complete one,0
8258,Why does the Vas Deferens detour over the pubic bone?,0
8392,Pipetting damage to cells,0
6916,How to fit simulated with measured data having systematic errors?,0
3177,"Strange formula for radar horizon, does anyone know where it comes from",1
9752,DuplicateDictionary - A dictionary-like class which allows duplicates,0
4924,Center of mass of Right angle Trapezoid,1
5742,Proportionals and squares,1
327,"to prove that for stopping times $S,T$ we have $\{min(S,t) < min(T,t)\} \in \mathcal{F}_t$",1
7983,What are these colonies on my Bacillus pumilus lawn?,0
2242,"The slopes of the graph of $ \cos cx $ belong to the interval $ [- c, \: c] $. Find the missing numbers:",1
887,"In what circumstances is sufficient a sequence of i.i.d RV with finite EV and finite, positive Variance of the Lyapunov-Condition?",1
2826,"Prove $f$ is integrable and then integrate on $[0,1]^3$",1
2780,"How to prove that $\lim_{(x,y)\to(0,0)} (1+xy)^{\left(\frac{1}{|x|+|y|}\right)} = 1$",1
1236,Differentiating under the integral sign proof,1
2319,Finding angles in an isosceles trapezoid,1
398,Need help with logarithmic inequality.,1
6594,"How to find the location of a gene, starting with the gene name and the DNA sequence of nucleotides?",0
2882,Determining coefficients of a parametrization of an epicycloid given a predefined arc length.,1
8210,Difference between taking tissue of cancer from secondary place or primary place,0
1580,Why is the function $\mu(E)=\sum_{k=1}^{\infty}(1/2^k)\delta_{q_k}(E)$ a probability measure over $\mathbb{Q}$?,1
7412,Repeating sequences of genomes,0
5847,"Lebesgue integral on $[0,1]^{2}$",1
5280,How Can I Know the Number of Points on an elliptic curve?,1
11235,Saving settings to Windows registry as a tuple,0
17,"Finding the Formula of the Product of $e_{i,j}$ and $e_{k,l}$ to Return Zero Matrix",1
9658,Search files content fast in powershell,0
9858,Password maker in C#,0
8249,Do we see protocells forming in nature today?,0
10882,A JavaScript graph plotter for schoolchildren using paper.js,0
9168,NDFA associated with language L,0
10351,Multiple Constraint Knapsack Problem Dynamic Programming,0
6185,"What does it mean to share similarities among living organisms ""both horizontally and vertically""?",0
11910,"If f(n) = Ω(n) and g(n) = O(f(n)), what do we know about g?",0
406,The coefficient of $x^{15}$ in the product $(1-x)(1-2x)(1-2^2x)(1-2^3x)\cdots (1-2^{15}x)$ is ....,1
4561,"Show that $a\equiv b \pmod{n_1n_2...n_r}$ if and only if $a \equiv b\pmod {n_i}$ for all $i = 1, 2,. . . , r$",1
6349,Where would vegetarians/vegans get a substitute of hemo/myoglobin from?,0
7560,Is DNA mutation locally energetically stabilizing the DNA molecule,0
3130,Prove by induction that $ F_{2n}=F_nL_n $,1
1148,Existence of solution of Congruence based on Exponent,1
11824,"How do you ""sordid sort"" alphanumeric strings?",0
1402,Uniform convergence of $(1-\frac{x}{n})^n$,1
1520,Removable singularities for continuous functions,1
7942,What animal has fat with the highest energy density?,0
5500,How can we formalize this procedure of converting first order logic formulas into propsitional formulas?,1
7287,Understanding conclusions that functional regions are under negative selection?,0
5432,Proof of 42 | $n^7-n$,1
3813,Can anyone check if this is correct?,1
3274,"If $2xy$ divides $x^2+y^2-x$, prove that $x$ is a perfect square",1
8640,Palm Tree Identification,0
7889,Congenital deafness: can cochlear implants always improve hearing at any age?,0
6864,"After how many generations descendant is not more related to ancestor, than to a random individual in an ancestral population?",0
6050,how many times can a spitting cobra spit its venom?,0
11108,Hashing methods for validating dowloaded files,0
8787,Do bears have killer instinct?,0
1634,Optimization of a triangle fit within the dimensions of a rectangle.,1
8902,"What are ""inactive"" cells during Ca2+ imaging of neurons?",0
1592,Help to prove fact about Galois Theory?,1
3911,Algebraic maps from products of affine varieties,1
4177,Re-writing the Score Test Statistic,1
8496,Term for a leaf in a family tree,0
4886,How do I find the analytical solutions to Lotka Volterra equations?,1
7004,What happens when cells in your body run out of telomeres?,0
5255,Completion of a local noetherian $\Gamma$-algbera,1
9479,Will the minimum spanning tree not have only those edges specified by the cycle property?,0
4257,Finding domain of $ f(x) ^ {g(x)} $?,1
11117,Treating Optional values,0
3930,MGF of quadratically transformed normal rv,1
8807,What are the differences between how latewood and earlywood forms and how does this effect it's properties?,0
6132,How long to regrow hair?,0
7614,Is ivy (genus Hedera) a shrub or an herb?,0
7565,Is it possible for an immune host to be reinfected and show symptom before swift recovery?,0
8580,Data Retrival from the GenBank?,0
5877,Finding a function $f$ such that a given series is its Taylor series,1
4895,Prove there is no one-to-one correspondence function $\colon X→ P(X)$,1
6086,Where to put the gene after eukaryotic promoter for best expression levels?,0
8140,Do hormone drugs affect whether a person feels sexual attraction to males or females?,0
2271,Extrema of 1st derivative at the point of inflection,1
11529,8-Bit ALU in Verilog,0
5112,Forgetfull functor from Set and Top admits adjoints,1
1470,Basic probability question mutual exclusivity random variables,1
9905,Why are there only 2^i configurations?,0
2836,"Dot products, cross product, and the (1,2) tensor",1
1612,RSA encryption decryption,1
3693,Linear Programming: Absolute Value in the Objective Function,1
11625,Simple responsive page,0
5231,Counting rational curves with path integrals,1
6051,Geographical distribution of malaria and tuberculosis,0
2742,A prime number wall pool table,1
3711,Supremum and infimum of the set,1
5903,Showing that statistic is unbiased,1
1125,Find the general solution to this Differential Equation.,1
62,Proof about universal covers,1
1398,Group extension reference request,1
6515,Are there genes in sex chromosomes that determine facial features?,0
10908,Monty Hall in BBC BASIC and Python,0
3493,How the median of a triangle divide the vertex? triangle inequalities,1
778,Find all group homomorphisms from $\mathbb{Q}$ to $GL_n(\mathbb{C})$,1
5106,"What is the correct way to write in first-order formula that for any natural number $n$, $P(n)$ is true?",1
844,challenging probability question on multinomial distribution,1
1527,Approaching Symmetric Groups-questions,1
8050,Why do fungi and bacteria have macroscopically distinct patterns of colonies?,0
763,"If α and β are the roots of the equation $3x^2+5x+4=0$, find the value of $α^3+β^3$",1
9132,Why aren’t distributed computing and/or GPU considered non-deterministic Turing machines if they can run multiple jobs at once?,0
664,Number of parameter of a quadric,1
7666,"What are the ""minimum requirements"" for a single cell?",0
10912,Interval density of time bounded Kolmogorov complexity,0
9758,Count substrings with same first and last characters,0
6333,"What does x in ""Miscanthus × giganteus"" name stand for?",0
3755,Concerning a retraction $r : X\times I \to X\times \{0\} \cup A\times I$,1
4788,Evaluation of the integral $\oint _{ C }^{ }{ \frac { 2{ z }^{ 2 }+5 }{ { \left( z+2 \right) }^{ 3 }\left( { z }^{ 2 }+4 \right) { z }^{ 2 } } dz } $,1
933,Taking $G$-invariants over a short exact sequence of $G$-modules,1
374,Prove that $\sum_{k=1}^{p-1} k^i$ is divisible by $p$,1
9995,Metrics for image/visual complexity in computer vision/graphics?,0
4357,Short and elegant introduction to Sobolev spaces,1
1948,Creating a function based on limits,1
5893,Efficiently deciding if any of a set of cylinders in 3-space intersect,1
9402,Maze solver BFS in Haskell,0
4186,"Solutions to Differential Equations - real, real repeating, and imaginary (for economics)",1
538,contour integration of $\int_0^\infty \frac{\ln(x)}{x^2-1}dx$,1
878,Is this a right calculation of Homology groups?,1
7298,Protein A-antibody SDS-PAGE,0
8942,What happens when the parietal cells of gut epithelium becomes partially non-functional?,0
4959,How to prove statement regarding directional derivatives and gradients,1
4213,"How do I show that $\int\frac{dx}{1+x^{2n}}=x _2F_1\left(1,\frac{1}{2n};1+\frac{1}{2n};-x^{2n}\right)$?",1
4545,Why do we multiply probabilities?,1
5587,Product of Mobius Band with Itself,1
8651,Why is it that I can understand speech through one ear better than the other ear?,0
4006,Let $H_1$ be the cyclic subgroup $\langle(1234)\rangle$ of $S_4$. Write down the right cosets of $H$ in $S_4$,1
9655,Algorithm to find shortest lightest path in a graph from source,0
3166,"How to name ""perfect"" lattice paths",1
3995,Number of permutations of unspecified length,1
8684,Is Covid-19 likely to mutate into a deadlier form?,0
10043,Understanding Multilevel Caches,0
8633,Collective name for the X- and Z-chromosomes,0
6213,"Is it firmly established, that mutations are sufficient for cancer?",0
9706,Sorting file lines in natural order,0
8758,How to find the enhancer region of a specific gene?,0
8527,Virus Mortality Selection,0
8470,Can a reservoir host act as a vector?,0
11288,Regular expression for set of strings with no two consecutive 1's?,0
625,what is the integral of $(e^v)/(W(v)+1) dv$ where W(z) is the lambert W function or the product log function,1
7343,What prevents the human intestine from 'exploding' as a consequence of bacteria growth?,0
6158,Transmembrane protein: does signal peptide always form a loop?,0
9535,Binary Digits to ASCII Characters,0
6353,What is the name of a gene whose effect comes from the dominant and recessive alleles,0
10564,Function launching default editor,0
7201,Does extracted DNA degrade after a certain time period?,0
6250,Do vitamins protect you from common cold?,0
5913,Why does $\lim_{x \to 0}\frac{2 \sec^2x \tan x}{\sin x } = 2$,1
1640,Finding the Closest Permutation Matrix Given Two Vectors,1
7842,Can a dead tree root still draw water?,0
7280,What is the purpose of segments in citrus fruit?,0
6039,Can nerves in the human body be spliced with a form of electric wire?,0
11545,Project Euler Problem #10,0
6855,Why haven't humans been able to make blood producing vats?,0
6322,Meaning of 5’–3’ in relation to ORFs,0
5654,What happens when you change the variable in differentiation?,1
6702,How to estimate heritability from breeding data,0
9520,Automated test system,0
3088,Use equational proofs to solve problems (Logic),1
8561,How to determine the number of parameters in a phylogenetic model?,0
3530,Continued fractions formula,1
554,Dutch Book for VNM Axiom 4,1
6824,Hardy Weinberg principle,0
5486,Finding $a^2 + b^2 =n$.,1
2866,Is $\mathbf{hTop}$ locally cartesian closed?,1
2937,A series problem by Knuth,1
1763,What does the derivative mean in least squares curve fitting?,1
9407,Copy first n lines of each file in a directory,0
4337,Is there a relation in geometry in which the third power of a segment is a function of other segments of a triangle?,1
5232,Kinetic Energy Functional for Curve in $\mathbb{R}^n$,1
5820,How many function A to B satisfied from f(1)=x,1
4266,Specific Subsequences Converging to Same Value?,1
6661,Why are there three stop codons but only one start codon?,0
3893,Show that the unbounded region determined by a closed curve is doubly connected,1
4456,Symmetry of a Plücker function,1
2458,The mean IQ of a sample of 1600 children was 99. Is it likely that this was a sample from a population with mean IQ 100 and standard deviation 15?,1
10293,Game of life - JavaScript,0
3965,"If p(z) has a double root $s_1$, show that $s_1^n$ and $ns_1^n$ are both solutions of $\sum_{j=0}^r \alpha_j U^{(n+j)}=0$",1
8054,Do our blood vessels exude chemicals?,0
1468,Euler Cycle in directed cycle,1
11356,Placement of jQuery function that toggles p tags,0
766,What is a minimum number of $1\times 3$ tiles that can be put on a table $5\times 5$ so that no more tiles $1\times 3$ can be put on it?,1
11454,Locating a PID based on an IP address and port,0
1397,Do powers of 2 routinely neighbor powers of 3?,1
3517,cubic forms with a rank condition,1
2755,"Probability: 2 dice rolled, two players",1
2094,"Prove that $f = \frac{xy}{(x^2+y^2)^2} \chi_{\{(0,0)\}^{c}}$ is not Lebesgue integrable using Fubini.",1
3892,When do $n+2$ points in $\mathbb{R}^n$ lie on a same $(n-1)$-sphere?,1
606,Minimal Equivalence Relations,1
520,$\frac{1}{b_n-a_n}\int^{b_n}_{a_n}f(x)dx \rightarrow f(c) \text{ as $n \rightarrow \infty$}$,1
8889,How many species of mites live on the human body?,0
8225,What insect is this case from?,0
2671,Proof about existence subgraph in graph,1
6683,How can twins be born months apart?,0
4910,"On finite measurable space $X$, the whole of $L^p(X)$ is closed in $L^1(X)$ iff there is a const $C$ st $||f||_p\leq C||f||_1, \forall f \in L^p(X)$",1
3884,Show ${n \choose 0} - \frac{1}{2} {n \choose 1} + ... + \frac{(-1)^n}{n+1} {n \choose n} = \frac{1}{n+1}$,1
716,"How to simplify this summation, or express as integral? $\sum_{t=-\infty}^\infty\frac1{\sqrt{(t+ax)^2+4}}$",1
8569,How did the Chromosome #2 Fusion propagate?,0
5675,prove that $\lim\limits_{x\to 1}\frac{x^{1/m}-1}{x^{1/n}-1}=\frac{n}{m}$,1
1395,Finding pyramid height equation. Given 4 vector points.,1
8306,Can anyone tell me what type of snake this is?,0
10305,How to figure out whether two texts refer to the same object or event,0
1036,$\liminf a_n\leq \lim a_{n_{k}} \leq \limsup a_n$,1
5563,How did we determine degree of given homogeneous function?,1
9973,"Restricting search to a user's own department, if the user is not a manager",0
598,Relevance of orientation of curve to integral,1
6328,what happens when you put enhancer and caat box in prokaryotes,0
367,Existence of a Coend in a Monoidal Category,1
2645,Smallest possible 6-bit XOR (even/odd parity),1
6414,Why does double vision when drinking happen?,0
6913,Hypovolemia and orthostatic hypertension,0
10756,How can I re-write the conditionals for this button,0
11719,Beautifulsoup scrape posts that has the word python in it with no python tag,0
5966,How many times to differentiate to obtain differential equation?,1
10531,How many words loaded on a cache miss,0
10203,Calculate difference between two times,0
11769,Decide whether a polynomial has a root,0
8856,What keeps organs suspended in the body?,0
8251,"Why does hair turn grey or white, and why does it happen later for some?",0
3349,Show that $x^3=y^2+68$ has no integer solutions,1
4126,Is a 1-form locally expressible as $dx$?,1
11324,amortized analysis of max heap,0
9894,Turing Machine for strings without bbb,0
3021,Taylor's Theorem For Error Approximation,1
8820,Is intron removal coordinated?,0
338,Maximum number of polygons,1
3652,Finding a closed form for $\sum_{k=0}^n (k^3-k-3)$ using generating functions,1
8594,Where can I find a file listing the genetic differences in humans?,0
11931,Using d3.drag() to enable dragging on an SVG group,0
4939,Prove that $\lim_{x \to \infty}\alpha(x) = -\lim_{x \to \infty^-}\alpha(x)$,1
4216,An ideal that is radical but not prime.,1
10956,Is there a recommended process for designing CSGs (other than intuition)?,0
3455,"About the ""dot product"" in the material derivative",1
5789,How to prove that $f(x)=x+\frac{1}{x}$ is not cyclic?,1
7090,Cheap enzyme assay for a high school lab,0
11006,Custom Web Api asynchronous filter implementation,0
3105,How to integrate the following definite integral?,1
5067,Lindelof's Theorem And Second Countable Topological Space,1
73,Why the stable manifold of a point intersects the unstable manifold of another point,1
37,Convergence of a sequence of integration,1
7067,Do cuttlefish know how to mimic animals since the moment they are born or do they learn by observing?,0
4192,Unspecific boundaries for finding area by double integration,1
7763,Is there redundancy in the auditory system like there is in the visual system?,0
6626,What are limitations of giving birth to a baby from a frozen embryo?,0
4414,X contains all its accumulation points $\iff$ X contains all its closure points.,1
2827,Permuation and Combination: Selecting n numbers such that such that sum is less than m,1
4876,Limit $\lim\limits_{a \to 0}( a\lfloor\frac{x}{a}\rfloor)$,1
11407,Optimizing rc4 encryption,0
9606,Regular Expressions to accept strings where every two successive 0s are followed by a 1,0
11867,Pattern for prototypal class creation,0
8964,How do we perceive weight?,0
5940,Orthogonal Matrix Proof,1
3409,Longest sequence of minimally finer topologies part 2,1
10534,Cuckoo filters for non powers-of-2,0
5066,A curve has the equation $y=(2x-3)^2$. Continue in description!,1
6443,"Help identifying winged, moth-like creature",0
496,Is the map into the terminal object an epimorphism?,1
7263,"Is glycolysis the beginning part of fermentation, or does fermentation follow glycolysis?",0
5262,A conditional Probability Question GCSE,1
9963,BFS for modified shortest path,0
3780,Find a basis for KerT and ImT (T is a linear transformation),1
8599,What is this plant's scientific name?,0
5970,"Use of change of variables in one dimension (u-sub), and its relation to the definition of a differential.",1
7817,Gene copies vs. gene paralogs - what's the difference?,0
9106,Are monoids useful in optimization?,0
8288,Difficulties understanding a pathway,0
1017,"Is BV([0,1]) a Banach space with $||\cdot||=||\cdot||_{L^1}+Var(\cdot)$?",1
5501,Connectivity(Graph Theory).,1
5426,How do I prove that a presentation of the free product is this? How does this given proof make sense?,1
7173,Do sulfate reducing bacteria help during the formation of the mineral dolomite in low temperature environments?,0
4520,Measurable functions(probability course)- proving a limit superior inequality for a sequence of functions,1
6022,Is there a good site or software to see if a primer pair spans an exon junction?,0
11491,Loading xml data to shift array keys,0
4068,Drawing a hasse diagram of a poset.,1
3162,Prove that $G$ is Hamiltonian.,1
4170,Number of $3$ letters words from $\bf{PROPOSAL}$ in which vowels are in the middle,1
5309,Proving one term is greater than the other using limits?,1
2360,95% confidence interval for the proportion and population size,1
1171,Show $\mu$ is absly cts w.r.t. $m$,1
2613,"Simple integral calculation: $\int \sqrt{x^2-4}\,dx$",1
4274,"Simple question about Paul Cohen's book ""Set Theory and the Continuum Hypothesis""",1
7950,What would happen if VEGF was injected into a person?,0
9523,Replacing from a list chars in a string,0
10458,Converting between backend object and object suitable for JSON,0
6025,Storing Apples at 30F?,0
1262,Convert fractional to quadratic integer programming,1
9071,Efficient algorithm for getting from 1 to n with 3 specific operations,0
752,Line of intersection/quadric surfaces,1
8644,What is the appropriate method to send a strain?,0
7698,Acid/basic chemicals that can be used without extraction hood?,0
1977,Finding the rank of subgroups of free groups?,1
730,How to prove combinatoric identity,1
9985,Two-way Hash Functions,0
2334,Integral equations that can be solved elementary,1
6802,Does anyone know what type of Cocoon this is?,0
10238,Why is $\log n+\log \frac{n}{2}+\log \frac{n}{4}+\log \frac{n}{8}+\cdots+\log \frac{n}{n}=\Theta (\log^2 n)$?,0
7036,What factors affect the likelihood of auditory stimuli causing arousal during sleep?,0
7665,When is it better for a gene to cause a biased sex ratio?,0
5737,Prove that the two definitions of nowhere dense sets are equivalent,1
10154,"Smallest integer with k 1-bits that is the sum of two integers with g,h 1-bits respectively",0
1416,For prime $p$ and any $1 \le a \le (p-1)$ there exists $n > k \ge 1$ where $a^n \equiv a^k \pmod{p}$,1
11966,String compression algorithm using functional JavaScript,0
6706,What are the optimal conditions for storing frozen glycerol stocks of bacteria?,0
5559,How to show the multivariable remainder goes to $0$,1
6325,"Could fish safely ""breathe"" pure oxygen in their water?",0
7448,Are there any techniques for manufacturing exosomes in the lab?,0
6898,Understanding the ECG waveform with respect to Lead Positions,0
4143,"Show that $(\textbf{R}^{n},d_{1})$ is indeed a metric space.",1
9532,What is the need of re-sampling the image for HOG features?,0
2363,Limit in the closure of f(A),1
11314,Error in simple mode finding algorithm?,0
5389,static offline bipartite graph matching,1
6296,Why does a fetus drink and urinate into the amniotic fluid?,0
5416,What is the logic behind proving there are infinitely many solutions (a quaternion problem)?,1
4024,Basis for orthogonal complement given inner product,1
2823,Understanding why Minkowski’s inequality doesn't hold true for $0 < p < 1$?,1
1524,Complement of closed convex set in Hilbert space,1
746,s(A) + s(B) = ? Set Theory,1
1697,Why do we believe the Church-Turing Thesis?,1
10272,Question regarding Karp-Lipton theorem,0
6589,What is the name of this tiny creature?,0
6582,why do some cells in the body prefer necrosis to apoptosis as a means of cell death?,0
