,question,target
11425,Shortening calculator project code,1
7919,Is this the best way to print dynamic percent value?,1
1112,Generating set of Baire sigma-algebra,0
1295,Mixed volume of three squares,0
10178,Assign key name based on row while loop,1
3992,Do birds emit infra-red radiation?,0
7243,Find only one subset sum with a specified value in python for large sets,1
1807,Showing two factors to be coprime,0
2917,"""symmetry"" in the sense of Abel-Jacobi map of hyperelliptic curves",0
7534,Differences between Fuzzy C-Means and EM,1
5175,What did cyanobacteria gain from photosynthesis?,0
6467,Gem to interact with a third party API,1
5242,Is there any clear relationship between physical characteristics and patterns in the genome?,0
2670,How many 5 digit numbers with at least two digits prime and two digits square?,0
1649,"Eigengap of $SS^T$ vs. $\frac{1}{2}(SS + S^TS^T)$, where S is doubly stochastic & irreducible",0
5098,"Is a wild-type strain more ""fit"" than its mutant strains?",0
1377,Probability of meeting someone infected,0
5043,How does a cell identify itself?,0
4281,Could You Boil Water from Blood?,0
3678,What is the mechanism responsible for the periodicity of hiccups?,0
9658,Using bisect to flip coins,1
4614,How can GMO contaminate biologic plants?,0
8534,Linux Commands in Python,1
3426,Are there chromosomes that we inherit that are not recombinated?,0
6104,Universality of the Toffoli gate,1
6959,"Hackerrank: ""Cut the sticks"" Javascript solution",1
8840,Inheriting from Dictionary class with tuple as value,1
6846,Decomposing the search problem into several small problems,1
4366,Chromosome 2 alternate explanation - apes gaining a set of chromosomes?,0
10441,Does proving a problem is in P typically mean it will eventually be practically solvable?,1
5064,What is an accessible book about plant evolution for a non-biologist?,0
4860,Estimation of cases with dominant inheritance,0
4866,Is there a way to identify a species of tree?,0
6008,Locking during cache population,1
8473,"Copying content from Excel into PowerPoint as a picture, with error handling",1
8157,Placing 1d items in a 2d grid with constraints,1
11613,Possible results of two programs running on a symmetric multicore system,1
11330,perceptions of machine learning techniques from different careers?,1
5744,Size of classical liver lobule across species,0
819,Is there a category-theoretic generalisation of function application?,0
2987,A smooth fiber bundle $S^1\times S^3\to \Sigma$ where $\Sigma$ is a closed surface,0
7749,"Maximum Subarray Problem - Analyzing best case, worst case, and average case time complexity big o",1
9074,What is the time complexity of this nested loop code?,1
10432,KMP Algorithm Example,1
4506,Mechanism of redirected blood,0
6795,A child ID getting all parent IDs,1
2184,Two exercises on Evans PDE book.,0
7891,Basic standalone horizontal menu,1
7508,Methods for proving upper bound on a-approximiation algorithms?,1
11331,VBA root finder algorithm,1
10305,Why would $NP^ {SAT} \subseteq P^{SAT[O(\text{log }n)]}$ imply that $PH \subseteq P^{SAT[O(\text{log }n)]} $,1
10673,Java class for simple statistics calculations,1
11375,Getting Pascal's triangle recursively in Python,1
11353,alternating Fibonacci and prime series,1
11361,Rails middleware initialization block,1
1106,Existence of basis in both finite dimensional vector space and its dual such that their interaction has some orthogonality,0
7929,LeetCode 1463: Cherry Pickup II,1
11860,Can interval partition solve by sort by different approach,1
10902,PERT Chart exercise - is there enough information to solve?,1
9574,Scheduling task optimization,1
3652,If Tumors have lots of mutations in them how is it the immune system can't detect them?,0
3583,Aquatic forest insect identification,0
3230,Ephedrine or pseudoephedrine indirectly central alpha2 mimetic?,0
8982,PHP creating slugify (clean URL) links in simple way?,1
7286,RockPaperScissor in Python,1
7613,Invariant Proof of For Loops?,1
11512,"Scheme, first timer first program, simple list removal technique",1
8160,Counting words from standard input in Swift,1
3996,Two sets of chromosome and the sequencing output,0
1898,"If $x = 3^{1/3} + 3^{2/3} + 3$, find the value of $x^3 - 9x^2 + 18x - 12$",0
5107,Help in identifying crusty formation on Eucalyptus leaves,0
4741,What is the minimum water consumption for Arabidopsis and other plants?,0
5110,"What is this tiny, transparent creature found in my home?",0
6451,Monte Carlo coin flip simulation,1
4112,Why aren't introns found on the ends of pre-RNA?,0
8163,Binding Lists of Commits to a DataGridView in Winforms with an MVP architecture,1
1913,How to find the area of a quadrilateral given only the length of its sides?,0
6886,Method Ordering - Readability / Maintainability,1
1051,When does Big-O notation apply to functions with arbitrary constants?,0
10879,Rock Paper Scissors Lizard Spock in JQuery,1
9152,Effectively calculate the result of geometric series,1
4399,How related do life forms need to be to produce hybrids?,0
6653,"Regular expressions, is it always true that (r U s)* = r* U s* U (rs)*?",1
3770,Phoresis and mechanical vectors,0
7714,Why is constant always dropped from big O analysis?,1
11616,Simpletron in C without initial storing,1
1198,Matrix Determinant Formula,0
5335,How to use DRAQ5 and MitoTracker CMXros dyes to stain turtle erythrocytes?,0
4714,Alternatives to ethidium bromide for staining small nucleic acids?,0
4369,How do plant cell divide without centrioles?,0
9058,Print numbers in a concentric square pattern,1
11533,Which address bits are used for set selection/tag check in a cache?,1
10451,How to put elements in allowed bags?,1
5802,What is the point in the Neuromuscular Junction?,0
5001,Homework - Genetics linkage problem,0
1259,Integrating $\int x\frac{\operatorname{Ai}'(x+a)}{\operatorname{Ai}(x+a)}dx$,0
10542,Get the highest role of a user across all the organizations he is member of,1
3938,"Is a set of chromosomes made up of many copies of DNA, or is one complete string of DNA broken up into one set of chromosomes?",0
10214,"Fizz, Buzz, or FizzBuzz?",1
2115,Is boundary of a subspace strictly less dimensional then space in topology,0
10892,FizzBuzz in Javascript,1
3661,How can you design a drug to modify apoptosis to treat a disease such as cancer?,0
11226,Is it possible to find the nodes larger than k in a min-max heap in O(m) time?,1
83,Closeness of measures on a cardinal,0
11022,Recurrence: space complexity to Tournament Method,1
6574,Complexity of ANOTHER HAMILTONIAN CIRCUIT problem,1
3567,Why does ice reduce swelling?,0
4772,Can anyone identify this chrysalis?,0
4310,Why does double vision when drinking happen?,0
3365,Heritability in population genetics,0
1814,"What is $\int_0^1 \frac{(1-x^2)xm^2}{m^2x^2+\lambda^2(1-x)} \, dx$?",0
2465,Dimension of endomorphisms subspaces,0
7440,Can I include some manual effort in creating an otherwise automated research prototype tool?,1
1858,Find the derivative of this integral function,0
9452,Define a list using only the Hindley-Milner type system,1
8037,Ensure that ICommand implementation properly uses weak references,1
737,Prove the convergence and find limit,0
9833,"Given a binary min-heap, getting a sorted array of the $\log n$ smallest elements",1
2885,Implicit partial differentiation along $x$ and $y$,0
8175,How to enhance my skills as a programmer,1
3720,How do geneticists compute the percentage of DNA shared between species?,0
4457,Why do the fastest runners tend to be black?,0
6980,Is $\Gamma \vdash x x : T$ possible in the simply typed lambda calculus?,1
11394,"Given two Binary trees, find whether the second is a sub tree of the first",1
2295,Differentiating a period of an elliptic curve under the integral sign,0
9330,Trying to understand this Dynamic Programming solution,1
940,Prove that $112$ divides the integral part of $4^m-(2+\sqrt{2})^m$,0
4552,Oligonucleotide purification with desalting,0
5898,Additive genetic variance $V_A= 2pqa^2$ ... what is $a$?,0
9996,Why is O notation the worst case?,1
3134,PGC-1β Sod2 limiters/blockers,0
9963,Show that a language belongs to the polynomial hierarchy,1
7482,Elegantly avoid columns containing NaNs?,1
9932,Interfaces and Classes between Projects,1
1246,"suppose a>1 is an integer, and p is an odd prime number.",0
4708,CD4+ as Monocytes cell surface receptors,0
875,"Finding $\gcd(2n-1,2n+1)$ . . . I think it's 1 but is my logic right?",0
8107,Pumping lemma of regular language,1
8214,Simple decision tree in Haskell,1
1575,Finitely Generated Category Representation,0
7483,Maintain sync of select list,1
11414,How can solutions of a Diophantine equation be expressed as a language?,1
828,Convex hull of $\{ \Vert x \Vert = 1 \}$ is closed in strictly convex space,0
115,Is a right-hand differentiable function differentiable almost everywhere?,0
4141,Gibbs free energy and its change for the hydrolysis of ATP,0
9451,Setting manager class for reading and managing Settings.ini file of my program,1
5096,Why is leucine amino acid used the most in proteins and tryptophan the least?,0
10723,Determining winning line in TicTacToe game,1
8727,Calculate all the prime numbers between two given numbers,1
9420,Remove last word from string,1
2111,Solve the equation $\cos^2x+\cos^22x+\cos^23x=1$,0
5946,Does anyone know the explanation for branches with different flower colors (see picture)?,0
10329,Extended Euclidean Algorithm in modern and readable C++,1
3333,ATP required for cell processes,0
6628,GreetingCard problem with Coordinates,1
4147,Purifying a linear plasmid after restriction digest?,0
2319,How to show a circle and a elipse is homomorphic in $R^{2}$?,0
3939,How can highly virulent but uncommon diseases (like ebola) maintain a stable equilibrium?,0
6774,how long will it take to execute a ten-stage pipeline,1
9104,Usage of master theorem for solving recursions,1
8794,Defining function for arithmetic expressions,1
9063,Class to get user information,1
915,Partial derivative of a function of a matrix,0
6450,Size of the largest connected component in a grid in Python,1
11240,Inputting and sorting three integers,1
3883,Is there such a thing as an autotroph that doesn't use photosynthesis?,0
672,What is the area of the largest trapezoid that can be inscribed in a semi-circle with radius $r=1$?,0
3757,Can iGEM distribution parts be directly PCR'd?,0
5207,Are there any proven ways to increase the rate of bone remodeling in humans?,0
9459,Go - avoid result reassignement in OOP,1
7154,"Logs 'Fizz' for multiples of three, 'Buzz', for multiples of 5, and 'Fizz Buzz' for multiples of 3 & 5",1
10165,Is Timsort more efficient than merge sort and why?,1
9673,How to show that the set of TMs that accept languages of size two is recognizable?,1
2246,"Showing: $\mathcal{P}(A_{Z\backslash \{i\}},b_{Z\backslash \{i\}})\neq \mathcal{P}_\iff\exists \mathcal{F}\text{ (non-trivial) }$ of $\mathcal{P}$",0
9784,Is there a universal learning rate for NeuralNetworks?,1
6976,Remove and add connection string,1
3692,Periods of Heavy Speciation,0
2829,Prove by using diagonalization,0
433,Use generating functions to determine the number of ways,0
263,How many ways are there for eight men and five women to stand in a line so that no two women stand next to each other?,0
2882,"Showing $\{\alpha^0, \alpha^2, \ldots , \alpha^{n-1}\}$ Serves as Basis for $F(\alpha)$ If $\alpha$ is Algebraic",0
8443,Efficient loop over a integer range in Python,1
719,The length of Triangle,0
4076,Can we say the 'goal' of Mullerian mimicry is a 'decrease in the number of sacrificed indivials'?,0
6167,Matrix OOP implementation using C++11 and C++14,1
1044,"Proving that $p\land q$ cannot be written in terms of $p,q,\Rightarrow$",0
811,Proof that the square root of $5$ is not a natural number,0
4539,Where does Taq polymerase migrate during electrophoresis?,0
2029,Loop over bit permutation one flip at a time,0
6799,First-class objects in Python,1
11853,Why is EXACT-CLIQUE not in co-NP?,1
6516,Suggestions on Point Cloud fusion,1
3198,Why is DNA replication not 100% accurate,0
6217,Algorithm to find optimal currency denominations,1
3213,Does opening the lid of the spectrophotometer affect my results?,0
10792,QT thread with timer,1
6461,Handling an invalid SQL query exception,1
8862,cake pattern object assembly - using a builder function in combination with the cake pattern,1
9266,Generating symmetric keys,1
4501,Why are some genomic regions sequenced more than the others?,0
11502,Are there any memory issues with this Eigen QR wrapper?,1
6444,MAXSAT approximation,1
5716,Do Black Hair Fuzzy Caterpillars bite?,0
6911,Polytime and polyspace algorithm for determining the leading intersection of n discrete monotonic functions,1
1273,What is the probability there is no prime between $n$ and $n+\ln(n)$?,0
3500,"In the context of heterotrophic theory of abiogenesis, what is an organism that eats other organisms called?",0
7593,Multiple for loops in Sudoku solver,1
5478,Spermatozoa and sperms,0
9318,"""Enter key pressed"" event-handler",1
1588,angles of a cyclic quadrilateral,0
9969,What do we call a function that outputs 0 on half and 1 on the other half of all inputs?,1
8760,Best- and worst case for Mergesort using Bubblesort for small lists,1
1743,Mathmatical notation of random function,0
9507,Decidability of equality of expressions involving exponentiation,1
11954,Reconciling NP and the decision problem,1
2127,"Taylor series of $f(x)=\frac{1}{4+x^2}$, with $f:D\to\mathbb{R}, D\subseteq \mathbb{R}$ at $x^*=0$.",0
2664,defining the riemannian metric,0
5271,Evolution of autophagy and apoptosis,0
5992,Recognition of snake (image),0
1203,Can you factor a matrix out of a summation?,0
4953,Understanding PAM and BLOSUM matrices,0
7856,Decidability of dependent typing on primitive recursive languages,1
11057,Random changes in a list of binary numbers,1
8555,Extension methods for translation engine,1
528,Pseudo-code for Polynomial Long Division,0
1157,how to find relation R^2,0
23,Monotone likelihood ratio without densities,0
7142,Proof of 0/1 knapsack optimal substructure,1
7232,Can the processor just turn off the interrupt request line?,1
9714,Powershell search millions of files as fast as possible,1
8581,"When directed graph is linear, return the nodes in order. Otherwise fail",1
3203,Measuring fitness / lifetime reproductive success (LRS) in Drosophila,0
90,"If $\int_\mathbb{R} f(x)dx = \int_\mathbb{R} g(x)dx$, then is $\int_\mathbb{R} k(x) f(x)dx = \int_\mathbb{R} k(x)g(x)dx$?",0
10562,Is valid the notion of infinity for the NP-complete problems?,1
4077,Why biologic systems tends to become more complex?,0
1197,Inequality with a twice differentiable function,0
648,Taking adjoints does not preserve strong continuity of semigroup,0
11775,Benefit of Petri Net Transition as Separate Object,1
4259,Physiology of skin and leather: why do salt borders occur?,0
6826,What is the order of the Pancake graph in Given example & what are the properties of Pancake graph?,1
439,Do tableaux proofs show syntactic or semantic entailment?,0
6319,Searching a nested data structure for 2 attributes,1
9226,Finding the Minimum and Maximum Value in an Image,1
8230,Best solutions to 6 degrees of separation,1
10191,Entering pupil information,1
2661,"Using the information of homogeneous Fredholm integral equation, solve the following problem for a non-homogeneous one.",0
297,Why is function y in Riemann steiltjes integral $\int xdy$ required to be monotonic?,0
5767,variation in expression accounted for a SNP -- what's a usual percent?,0
7935,Dual Signed Kahan Summation,1
11341,Turing Machines: Arbitrary alphabet equivalence with binary alphabet,1
311,"Existence and Uniqueness of a Volume Element on an Oriented, Pseudo Inner Product Space?",0
7220,Need of reducing problems if we already know that a problem is undecidable,1
7239,Update SQL database with using statement and SqlParameters,1
6368,Program to automate clicking on the new button on a chat website until the username matches certain conditions,1
5057,Please identify this bird,0
4240,Time required to evolve advanced chromatophores in octopuses and squid?,0
7888,Applying minimax tree to this array,1
5760,"In microarray normalization, why is the normalization factor this?",0
8178,Fastest method of randomly swapping array indexes / generating random alphabets in C++,1
2575,Dirac delta function of a function - can I make this transformation?,0
48,Is there a notion of measure over arbitrary metric spaces?,0
11488,Decidability of the language of all deterministic LBA where all states are reachable,1
7392,Project Euler problem # 3 is this the most efficient approach in Python or can I do better?,1
5973,Modelling how much cadmium a cell will be able to chelate with phytochelatins,0
5674,Why were dinosaurs not as smart as humans are?,0
11514,Are all problems approached and solved in fundamentally the same way?,1
4810,Thymus and maternal microchimerism,0
3634,what is the meaning of the genotype values in each snp,0
11408,Scrape google apps page and store application details in database,1
5455,What happens if a circulating naive B cell is met with a polysaccharide/lipid antigen?,0
7542,Function that shows markers all at once or with a delay,1
1075,Partial Differential Equation,0
7272,"What are the draw backs, if any, in using C and C++ together? Is doing so considered correct by the large?",1
2009,Are there general methods for showing the existence of algebraic values at algebraic points for functions over open subsets of $\mathbb{C}$?,0
10618,Prove that $1^\text{nan} = 1.00$,1
2974,Fundamental group of $Spin^c(2)$?,0
6360,Platform game rendering method,1
8248,Send / receive wrapper for System.Net.Sockets,1
5084,Key points of Wagner's theory of innovation,0
5855,Are there certain symmetric-pair muscles that are slightly bigger and NOT due to handedness?,0
7789,Find equivalent weighted DAG sum of whose weight is minimum,1
92,An application of the axiom of choice?,0
489,Unambiguous inequality notation,0
1461,Proving an inverse function is continuous,0
4515,"With so many different species of fish with often very minor differences, how is the precise species identified authoritatively?",0
10766,Parsing command input with simple bimaps,1
6484,Applying Master Theorem to: T(n) = T(n - 2) + n^2,1
1362,Proofs involving Gradient,0
10332,Why does Fully Utilized Thread Change over time?,1
2895,"Solving Dudeney's ""A Question of Cubes"": sum of consecutive cubes is a square",0
3351,What kind of detergent should I use in cell culture laboratory for cleaning purposes?,0
6875,Whats the difference between an oracle and a decider in Computational Theory?,1
7833,Transmitting/Sending big packet safely using TcpClient/Socket,1
3933,DNA extraction from agarose gel,0
4873,Function of the alpha subunit in mitochondrial ATP-synthase?,0
4409,How do anaerobic bacteria produce ATP for their own cellular activities?,0
2365,Existence and uniquenees to the equation,0
6895,Lower-order term constraints and wrong guess,1
7621,Is logical to physical address conversion inclusive?,1
6407,Download and write ~100k images,1
1288,Recursive definition of set and axiom of choice,0
11364,Extracting a conversation from a Skype sqlite database,1
9872,"4 distinct integers, whose reciprocals sum up to 1",1
5937,phylogenetics and substitution ratios for positive selection,0
11006,How to prove that the time complexity of this algorithm is O($\sqrt{N}$)?,1
1281,Solution verification of Exercise 8.2.6 Terence Tao Vol1,0
8552,Clojure - substring? function,1
5184,Which statements are true regarding an energy pyramid?,0
4824,Reconstruction of wildlife distribution based on poorly-sampled data,0
6937,min vertex cover to access k edges in a tree,1
5037,Can a new plant grow from half a Succulent leaf?,0
10932,Vapnik-Chervonenkis Dimension: why cannot four points on a line be shattered by rectangles?,1
3321,How much DNA does a species lose after post-polyploidization genome downsizing?,0
5355,Why can DNA tests with mixed DNA of several people not be used to detect a criminal in a database?,0
7460,Function to class migration: constructor best practice,1
8519,Convert size_t to big endian on Linux,1
10129,List all the git branches,1
5629,Why are bacteria immune to snake poisons?,0
394,Euler's Numerical Method,0
8570,Return payload in service layer,1
7538,Simple bruteforce algorithm in Swift,1
244,PDF for the sum of a Gaussian random variable and its square,0
1465,How to factor a polynomial with a complex term?,0
5503,What is carbon in the soil?,0
7905,Acceptable way of using jQuery methods in Angular directives,1
450,"Prove that the language $\{ww \mid w \in \{a,b\}^*\}$ is not FA (Finite Automata) recognisable.",0
9828,Semantics of Regex with boundary matchers,1
6708,Run control tasks asynchronously using TPL,1
7205,Create all combinations of length N from a given alphabet (2),1
8064,Rotate and translate a 2D point N times,1
5614,Is there variation of AT/CG ratio along species?,0
7603,Largest palindrome made from the product of 3-digit numbers,1
1101,What is the significance of magnitude when we put a point in $ax+by+c$.,0
8973,Complexity class of finding the number of walks of length $k$ that have different vertex sets,1
2272,What is the difference between the 2 ways to remove percentages?,0
634,Prove that the Fourier transform of a test function has not compact support,0
2390,Continuity and derivative square integrable implies Holder continuity?,0
8289,"Expected number of maximal cliques in $G(n,p)$",1
10498,Body mass index calculator in Swift,1
9219,How are data types related to information theory?,1
11277,Tic Tac Toe using Cartesian coordinate system,1
8272,Simple factorial program using recursion,1
1136,Lipschitz condition for open sets,0
1921,How to prove that the set of Real numbers is infinite,0
10189,Max-min of a nonconvex quadratic problem,1
1825,How to proof using only pumping lemma that something is not regular?,0
1084,Function problem vs. decision problem,0
1392,Proving the equivalence for the map given with wedge product,0
11351,How to decrease the confidence of a Monte Carlo algorithm in its answer?,1
6214,Laundry - sort socks,1
4244,Are there any primary structure sequences that strongly suggest b-sheet or alpha helix?,0
377,Is the following set compact,0
6646,Solving the max-subarray problem from CLRS in C++,1
9103,Removing nodes with a given value from a linked list,1
2949,Combination of Normal distribution,0
4844,is this true to select 100 volume higher concentration of a drug test?,0
10407,Finding the objects with the cheapest seats,1
10289,Why are these functions slower than BigInteger's included methods?,1
9851,Accessing UserControl's DataContext from another UserControl,1
8479,Neural network diverging instead of converging,1
9787,Parsing notes saved in text file to a dictionary,1
9112,A Language Belonges to PSPACE,1
5032,Osmotic Pressure Clarification,0
1110,Convergence rate of Newton's method (Modified+Linear),0
3698,Understanding mRNA vaccine for COVID,0
3892,What is this soft cased worm-like creature?,0
2372,Is the running maximum of random walk a martingale?,0
2581,Conditional and absolute convergence of an integral,0
8822,Combinatorial model for multiparty communication complexity,1
8475,Macro for rounding with variable precision,1
3034,Mammal size and capillary wall thickness,0
4237,What exactly are computers used for in DNA sequencing?,0
11321,a problem with Suzuki-Kasami mutex algorithm,1
11215,Palindromes and linear grammars,1
697,Equicontinuity of $\{f^n\}$ for a continuous $f:X\rightarrow X$,0
2579,"Break a finite double sum $\sum_{i,j=1}^{n}$ into $|i-j|K$.",0
521,exponential equation system without log,0
1229,"Let $L_1 = 1, L_2 = 3$ and $L_{n+1} = L_n + L_{n−1}$ for $n ≥ 3$. Prove by induction ...",0
2330,Symbol/notation/strategy for figuring out an unknown inequality?,0
11792,generating stochastic coloured noise for many oscillators,1
367,Matrix $p\in M_2(\mathbb C)$ such that $p^2=\bar{p}^t=p$ and $\mathrm{rank}(p)=1$,0
11562,Paint graph ordered vertices,1
8169,Is it possible to build regex-based-map with search asymptotically faster then hashmap?,1
2463,Number of directed multigraphs with $n$ arrows?,0
5601,"Does this ""fleeing spiders leaving fields of webs"" phenomenon have a name?",0
7240,Find anagrams in a list,1
3815,Help identifying tiny jumping bug,0
11719,Add existing models to a relation using nested attributes,1
10802,Avoiding pointers in this C++ linked list,1
3768,How is it possible to breathe perflurocarbon?,0
299,An interesting stopping time problem using PGF's,0
11151,HTML5 canvas drawing from video source,1
1279,Even number of Parentheses (off by one),0
10964,Replace enums by inheritance,1
3902,LD50 of Botulinum Toxin,0
6119,Parse Numerals from a String in Golang,1
4554,Applications of shortest path problem,0
2627,"Let $g:= f(x,y) ||(x,y)||^4$. Prove that $g$ is differentiable on $(0,0)$",0
5075,How does the microbial environment in your gut initiate?,0
174,Laurent polynomial algebra simple,0
10972,Game launcher for The Sims 3,1
9718,Finding number of memory locations in chip,1
1391,Prove that mean independence implies zero conditional expectation in regression model,0
6623,"Is there any sort of formal definition of terms like 'data type', 'abstract data type', etc?",1
3497,How does epigenetics affect the birth conditions via alcohol?,0
6459,Tag wikis under a certain length,1
7166,Convert image to grayscale,1
7611,A double search function that looks in a list for one value and then the other alternatively,1
8839,"Show that if Automata $A$ recognize language $L$, there also exists an automata $A′$ that recognize $Double(L)$",1
2845,Naming a binary relation,0
4615,Are your finger muscles and tendons interconnected?,0
3657,Could someone Identify this Insect Hive on my Balcony Grill,0
10513,Generating a 64 bit unique integer in Java,1
5571,Measuring body size in flies/insects,0
5689,"What are dreams, biologically?",0
6973,Dangerous interrupts,1
3144,Did we evolve from monkeys?,0
7108,UNUSED() with teeth in C++11 debug builds,1
1315,"Given nonnegative $x_1, \cdots, x_n \geq 0$, show that $x_1 + \cdots + x_n \geq \sqrt{1} + \sqrt{3} + \cdots + \sqrt{2n-1}$",0
11202,QPlainTextEdit subclass function to indent lines in selection,1
7144,Simple multiplication quiz,1
8767,Simple JavaScript canvas game,1
9759,Find values in list which sum to a given value within tolerance,1
6909,Mutually exclusive expandable panels (needs to work in IE9 and above),1
5634,How do I prepare a solution? (Calculation),0
9800,Filtering on an array of object literal properties and their nested array values,1
1701,Extending function with local maximum in a bounded smooth domain.,0
8679,BST implementation in c++,1
1330,"Proving the harmonic series, multiplied by a factor of 1/n, decreases monotically to zero.",0
10847,What does it mean to have tokens at a state in a balancing network?,1
2495,rational function with absolute values,0
3702,What exactly does Curare do to the peripheral nervous system?,0
2448,"Abbott Exercise: Prove that $ x_1 = 3 $, $ x_{n+1} = \frac {1} {4-x_n} $ converges.",0
6718,Show cents only if price contains them,1
2669,Find $\liminf a_n$ and $\limsup a_n $,0
8207,Performance of unpack(),1
9179,Vorticity Matrix for Markov chain,1
8251,How do we mathematically figure out if a SVM kernel function overfits?,1
3825,Does methanol fixation deform cultured cells?,0
8648,Lambda calculus :Will there be any x left after first substitution?,1
2063,Real number * Integer = Integer,0
11289,Swift permutations of the digits of an Integer,1
3154,Why is methylcellulose used in pharmaceuticals?,0
7500,Given a bitstring generate all bitstring with n flipped bits,1
3026,How are babies born without a brain?,0
46,How does one visualize sequence of derivatives and functions in a same diagram?,0
11017,Is there an implementation of higher kinded types in typed lambda calculus?,1
10132,Terminology First-Order Logic,1
7741,More efficient vertex-labelling algorithm than BFS?,1
5090,Difference between Facultative Aerobes and Facultative anaerobes,0
1797,How to show that the limit of a fibonacci sequence equates to 1 as n goes to infinity,0
5999,What is the status of the cfDNA ends?,0
2053,Is the set described below disconnected?,0
8221,How to set an interval to std::map,1
9900,CRUD app for managing customers,1
445,Transition from countable to uncountable,0
7509,Algorithm for compressing binary data that can efficiently be partially decompressed,1
10702,Diamond in the rough! Finding Gems in the rocks,1
7809,How Does Dynamic Heap Storage Have Something to Do with Heap?,1
11275,Find max flow in a network with all capcities of $\sqrt 2$ and one with 2,1
8110,String split for street addresses,1
3653,Why does the stability of YAC increase with size?,0
9496,Lower the volume of my computer over time in Python,1
8818,Using jQuery to set the class of an element corresponding to the selected radio button,1
173,Defining a sheaf of differential operators,0
694,A cycle is an even permutation iff its length is odd,0
7693,Calling method with complex arguments,1
10851,When is conditional Kolmogorov complexity zero?,1
10890,Simple timed event template class,1
8541,Union of right congruence relations,1
3119,"Is the ""freeze response"" really a remain of our reptilian past?",0
6994,How does a hard drive knows what bit is the beginning of of a byte/word?,1
3570,How to detect specific mRNA dsRNA by Northern analysis?,0
7471,ES6 class that generates an area where you can draw on a page,1
4370,Olympic's epidemiological impact on Zika?,0
4760,why is DNA better for storing genetic info while RNA better for transmission of it?,0
6780,JavaScript HTTP regular expression,1
10240,$O(n+nm) = O(nm) = O(m+nm)$?,1
3976,How detailed a construction of the family tree of known human fossils do we have?,0
5671,What determines the number of chromosomes an organism carries?,0
4638,"What is the difference between a human being, a Homo sapiens, and a Neanderthal?",0
9068,"An algorithm that finds the number of ""lined up columns""",1
10665,Wrap glium_text so that parameters aren't passed redundantly,1
6074,Linear regression on points specified by the user in a GUI,1
6658,Creating a repetitive string in Common Lisp,1
205,"How to prove for each weight, $E^{adj}_\alpha$ is non-degenerate?",0
1647,Finding the upper bound for this recursion: $T(n) = T(\log n) + O(\log n)$,0
1395,Power Reducing Formula,0
5444,Geographic regions as subpopulations/demes,0
5146,"Is it possible to have undamaged healthy cell, that is dead?",0
8132,PDA with more than one initial state,1
11059,Given n sorted arrays with size k select one element from every array such that the sum of the elements is minimum and the sum of their indices is k+1,1
8606,"""Log in"", extract number from a map, increment it, and log out",1
5343,Pros and cons of amino acid structure vs DNA sequences for evolutionary comparison,0
1956,Coordinate Form of $r = x/2$,0
929,"Is there a dilation/scaling ""equivalent"" of Wiener's Tauberian theorems?",0
3014,Can a firefly control its glow?,0
5300,Pink E.coli cell pellet. Reasons?,0
1589,probability of events given data,0
10045,"Send Opencv::Mat image from Qt application to HTML client, using websocket",1
11443,Proving that a (tree) language is not Buchi recognizable,1
7183,Python Solution for Project Euler #2 (Fibonacci Sums),1
215,Prove by induction for $F(2n) = F(n)[F(n-1) + F(n+1)]$ for all $n\ge 1$,0
11684,Should I differentiate object types by calling methods via variables?,1
9412,Minimal substring with all characters contained in string,1
5857,How does it make thermodynamic sense for photosynthesizers to turn CO₂ into O₂?,0
10480,Python tic tac toe class,1
7574,Number of distinct single-assignment forms with $j$ binary function calls?,1
10442,Calculate probability of word occurence,1
1489,"Integration with surds, problem taking out $x^2$",0
6492,Recursive language with non-recursive subsets,1
7589,Towers of Hanoi in Haskell,1
11339,Can a unnormalized floating point number be recognized also when exponent is not zero?,1
9636,"Does there exist a Turing-machine that runs in time $o(n\log n)$, but not $O(n)$?",1
9895,Writing better JUnit tests,1
1105,"Eigenvalues of $A^n$, $A=\begin{bmatrix}1&1\\1&0\end{bmatrix}$",0
3754,Database of Medical Assertions,0
10348,Asking for a number in Java Swing,1
5705,Is the promoter region of a gene transcribed?,0
1791,Trigonometric function with a theoretical scenario used to find missing variables?,0
3805,Does the human eye see things at twice the distance in a mirror?,0
1555,Excercise about convex functions counterexample,0
10894,Copying orders and prices into another Excel sheet,1
10574,Jolly jumpers programming challenge,1
7719,Binary Calculator in Java,1
4338,Identifying an insect in Cambridge UK,0
3109,How is the urea cycle regulated with respect to protein deficit?,0
3749,How do our muscles get tired?,0
6269,Making a priority queue using a Heap. Without using queue or heapq,1
3792,Dawn simulation - does color change affect waking up?,0
3774,Do organisms have a mechanism to control how fast mutations occur?,0
1751,Defining principal elements of every poset. Is this a new idea?,0
1617,Prove an equation given 3 tangents and coordinates of centre of a circle,0
7939,Find most stable combination of a vector with itself at different periods,1
5747,Do antisense transcripts have different names than their sense strand transcripts?,0
10366,Token Generator Using Threads,1
693,"Is the convergence in ""the topology of pointwise convergence"" for sequences or nets?",0
5707,Do seeds use cellular respiration when they are germinating?,0
6819,Multiple values against same condition,1
209,Convergence of maximum of iid random variables in distribution,0
5708,What causes muscle spasms?,0
10985,Vending Machine class,1
3040,What is a good biochemistry reference for reading papers about metabolic pathways associated with human disease?,0
2046,Sum of 1/n^4 using a half period cosine series,0
6635,"Organizing a ""speedback""",1
